契約代碼,sid,契約乘數,日均溢價,有效格數,期貨收盤
CAF,1303,2000.0,0.0002459438395766923,53,232.0
CBF,2002,2000.0,0.0026845006056511597,53,18.7
CCF,2303,2000.0,0.00409240072229355,53,161.0
CDF,2330,2000.0,0.005649037215145848,53,2489.0
CEF,2881,2000.0,0.004199477221649775,53,156.0
CFF,1301,2000.0,0.0033475613105340713,53,64.5
CGF,2324,2000.0,0.001646420419201518,53,37.15
CHF,2409,2000.0,0.009200589897334775,53,37.05
CJF,2880,2000.0,0.005248264215957561,53,46.8
CKF,2882,2000.0,0.003959773530367487,53,112.5
CLF,2886,2000.0,0.006384695483012308,53,50.7
CMF,2887,2000.0,0.005244553723266598,53,43.3
CNF,2891,2000.0,0.0044075557154462505,53,69.9
CQF,1216,2000.0,0.00670306999462907,53,75.3
CRF,1402,2000.0,0.0054256352525554165,53,27.9
CSF,1605,2000.0,0.0033247688229408037,53,37.2
CUF,2323,2000.0,0.006858230451432158,35,10.9
CWF,2352,2000.0,0.007307801840022932,47,29.6
CXF,2371,2000.0,0.0019768646030695176,53,29.45
CYF,2408,2000.0,-0.00013689218672702962,53,499.5
CZF,2603,2000.0,0.0058590640307640204,53,243.0
DAF,2609,2000.0,0.0055340402227374835,53,61.0
DBF,2610,2000.0,0.005942048474424873,53,20.65
DCF,2801,2000.0,0.005865483224028264,53,28.55
DEF,2890,2000.0,0.002534282118936728,53,45.95
DFF,1101,2000.0,0.005758134490315401,53,24.65
DGF,1326,2000.0,0.004081655822512286,53,66.7
DHF,2317,2000.0,0.005798414157018348,53,255.0
DIF,2337,2000.0,0.0048088854419654995,53,119.0
DJF,2357,2000.0,0.002105298939471827,53,948.0
DKF,2382,2000.0,0.004570939844267263,53,342.5
DLF,2412,2000.0,0.0038614691481653617,53,145.0
DNF,2884,2000.0,0.0034794074964338765,53,46.15
DOF,2885,2000.0,0.0055707515862141906,52,70.7
DPF,2892,2000.0,0.002506394285240329,53,40.0
DQF,3481,2000.0,0.0011060545858220731,53,50.8
DSF,2353,2000.0,-0.002589634243361083,53,31.45
DVF,2454,2000.0,0.0048767370659064885,53,5240.0
DWF,2915,2000.0,0.00561677817333165,53,59.9
DXF,3231,2000.0,0.006082083587907217,53,181.5
DYF,1102,2000.0,0.0033234348722405347,53,35.5
DZF,1210,2000.0,0.0027459003066478698,49,52.2
EEF,1312,2000.0,0.002309532480494422,53,14.75
EGF,1314,2000.0,0.0029517275478028997,53,8.75
EHF,1319,2000.0,0.004661328235070656,45,80.1
EKF,1440,2000.0,0.003982903525441017,53,13.4
EMF,1504,2000.0,0.0030597087500164235,52,68.6
EOF,1560,2000.0,0.0014577128033128367,51,958.0
EPF,1590,2000.0,0.004548644267515766,37,1258.0
EYF,1718,2000.0,0.0060774512016538605,53,10.65
EZF,1722,2000.0,0.0024771560912114987,53,41.85
FBF,2006,2000.0,0.003321031550303621,52,87.0
FEF,2027,2000.0,0.00473201633252307,53,46.75
FFF,2049,2000.0,0.0053186760545909685,53,333.5
FGF,2059,2000.0,0.0011679647290406114,53,12925.0
FKF,2105,2000.0,0.006836662091469954,37,30.4
FNF,2201,2000.0,0.004802657252418124,53,29.4
FQF,2301,2000.0,0.0033422816934001722,53,285.0
FRF,2308,2000.0,0.002761112136386356,53,1920.0
FSF,2312,2000.0,-0.001900599993154531,53,31.0
FTF,2313,2000.0,0.0008818175750321128,53,222.5
FVF,2331,2000.0,-0.0003059015430990374,39,19.4
FWF,2332,2000.0,0.0003430733350248651,53,20.25
FYF,2340,2000.0,0.000932551826218416,53,34.2
FZF,2344,2000.0,0.004168603700458579,53,172.5
GAF,2347,2000.0,-0.000811040706049074,52,89.5
GCF,2354,2000.0,0.005112003632449742,53,66.1
GHF,2376,2000.0,-0.002776370300307925,53,366.0
GIF,2377,2000.0,0.0037315072593061363,53,154.0
GJF,2379,2000.0,0.0023220968498689843,53,759.0
GKF,2385,2000.0,0.0007475572784756796,52,104.0
GLF,2392,2000.0,0.003304383416246491,53,43.6
GMF,2393,2000.0,0.008267227466074278,50,63.5
GNF,2401,2000.0,0.006541635705673628,53,25.85
GOF,2404,2000.0,0.005746870840057759,53,1145.0
GRF,2449,2000.0,0.0044733327894389534,53,318.0
GUF,2455,2000.0,0.003036509110807406,53,550.0
GVF,2457,2000.0,0.001321894349760035,12,22.1
GWF,2458,2000.0,0.004590779843940979,51,130.5
GXF,2474,2000.0,0.0025129529497457956,53,210.5
GYF,2481,2000.0,0.0025259370139201587,53,172.0
GZF,2485,2000.0,0.002628044274831088,53,39.8
HAF,2489,2000.0,-0.0005320710507506708,53,41.55
HBF,2492,2000.0,0.004951571146513965,53,314.0
HCF,2498,2000.0,-0.0004970846465867138,53,40.25
HHF,2515,2000.0,0.003965870699224469,53,12.0
HIF,2520,2000.0,0.0035165863267041905,52,37.75
HLF,2542,2000.0,-0.005786095139187844,53,45.6
HOF,2548,2000.0,0.005591020037156631,52,95.2
HQF,2605,2000.0,0.006881119994294947,53,37.55
HSF,2618,2000.0,0.005020968767553309,53,42.7
IAF,2834,2000.0,0.0038672726946330136,51,18.3
IIF,3006,2000.0,0.003155710566232489,53,280.0
IJF,3008,2000.0,0.007018577238212152,53,6435.0
IMF,3019,2000.0,0.0018104386381711073,53,135.5
IOF,3034,2000.0,0.004871450542456482,53,556.0
IPF,3035,2000.0,0.004898534974134354,53,204.5
IQF,3036,2000.0,0.002382517882093276,53,205.0
IRF,3037,2000.0,0.0113207547169812,53,1133.0
ITF,3042,2000.0,0.005833042729857474,53,184.0
IXF,3189,2000.0,0.005907918782962057,53,915.0
IYF,3376,2000.0,-0.004058174331795787,53,180.0
IZF,3380,2000.0,0.0011106745892116262,53,32.9
JBF,3443,2000.0,0.009552238805970115,53,8455.0
JFF,3533,2000.0,0.010845001892198626,53,1764.0
JMF,3653,2000.0,0.006455297323928068,53,5885.0
JNF,3673,2000.0,0.0030454972420500296,53,66.0
JPF,3702,2000.0,0.006256838410028993,53,113.0
JSF,4938,2000.0,0.006968452684549501,53,91.1
JWF,5534,2000.0,0.0039880829672026,52,74.4
JXF,6005,2000.0,0.002282581540546329,50,32.5
JZF,6153,2000.0,0.0052262861248549486,53,17.25
KBF,6213,2000.0,0.004316684964361326,53,546.0
KCF,6239,2000.0,0.005487851105625602,53,292.0
KDF,6271,2000.0,0.00627940159030769,53,229.0
KEF,6278,2000.0,0.009209308260846571,53,215.5
KFF,6282,2000.0,0.0012886973107105759,53,43.1
KGF,6285,2000.0,0.006639179921283883,53,235.0
KIF,8039,2000.0,-0.002166084859090316,53,261.5
KKF,8163,2000.0,0.0016718439064984784,11,30.2
KLF,9904,2000.0,0.004569986171632993,51,24.7
KOF,9939,2000.0,0.005662178124261802,17,125.5
KPF,9945,2000.0,0.006405297613686791,52,29.1
KSF,1477,2000.0,0.0056997958102511966,32,191.0
KUF,1802,2000.0,-0.0007863207966463261,53,59.2
KWF,2328,2000.0,0.0005010876036697407,53,47.05
LBF,3044,2000.0,0.00598781746716271,53,540.0
LCF,3045,2000.0,0.0003142583665343188,53,123.0
LEF,3406,2000.0,0.003517791440187111,53,919.0
LIF,6269,2000.0,0.003761695731401881,53,64.9
LMF,9914,2000.0,-0.0029877925872363043,42,66.6
LOF,5880,2000.0,0.004707396628101442,42,27.2
LQF,2356,2000.0,0.00293625509611791,53,61.2
LRF,2883,2000.0,0.004214217910098985,53,39.65
LTF,4904,2000.0,0.00723435724247581,38,106.5
LUF,4958,2000.0,0.005094144746482887,53,491.5
LVF,5871,2000.0,0.00804056069006692,53,109.0
LWF,1476,2000.0,0.0015661101634957264,50,275.0
LXF,2327,2000.0,0.006230328439627993,53,577.0
LYF,8046,2000.0,0.010569277583447523,53,1177.0
MBF,2355,2000.0,0.0036124601149328042,51,41.85
MJF,2360,2000.0,0.006101323956708032,53,2459.0
MKF,2439,2000.0,-0.0009278262684054066,51,77.8
MQF,6257,2000.0,0.00478422104033753,53,249.5
MVF,9938,2000.0,-0.0022643990227700895,53,38.25
NAF,3105,2000.0,0.004089288590960916,53,505.0
NCF,3211,2000.0,-0.006293473001246149,53,379.0
NDF,3260,2000.0,-0.0048628715765863684,53,382.0
NEF,3264,2000.0,0.007928603067759435,53,278.5
NGF,3691,2000.0,0.0017560146030211159,53,111.0
NIF,4123,2000.0,0.00028011230645103453,52,30.95
NJF,5009,2000.0,0.0019082653376064356,53,32.3
NLF,5347,2000.0,0.0025224112556321036,53,172.0
NOF,5483,2000.0,0.004387691765906652,53,196.0
NQF,6121,2000.0,,0,378.5
NSF,6147,2000.0,0.005044288092822931,53,221.5
NUF,8044,2000.0,0.009552245418145174,52,23.7
NVF,8069,2000.0,0.0022653671271701896,53,146.0
NWF,8299,2000.0,0.0022070023509245837,53,2187.0
ODF,2231,2000.0,,8,91.1
OEF,6116,2000.0,-0.003275585831546905,53,15.3
OHF,6279,2000.0,0.017902875471236958,53,112.5
OLF,3008,100.0,0.006327327718296532,53,6445.0
OPF,2345,2000.0,0.006033239263307436,53,1925.0
OQF,6414,2000.0,0.003691126834817972,47,378.0
ORF,1536,2000.0,-0.0016664995576270614,53,46.1
OSF,1909,2000.0,0.0005673038484029571,53,10.2
OTF,3081,2000.0,0.004392090383535745,53,2865.0
OVF,6274,2000.0,0.006532224687644416,53,1446.0
OWF,6488,2000.0,-0.0021646471776191707,53,966.0
OXF,6510,2000.0,-0.0016430867293595792,53,3735.0
OYF,6510,100.0,0.00431172934906094,53,3730.0
OZF,3711,2000.0,0.00647270375863566,53,695.0
PAF,3227,2000.0,0.002811341399765476,53,185.0
PBF,6488,100.0,-0.0024707977632544287,53,967.0
PCF,4162,2000.0,0.0070025931365108735,41,56.5
PDF,4736,2000.0,0.005199399656946824,32,133.0
PEF,5425,2000.0,0.0012622011513486009,53,93.5
PGF,2633,2000.0,0.0019115748483836516,47,25.75
PHF,5269,2000.0,-0.00210936494118181,33,1470.0
PIF,3529,2000.0,0.00797947160791062,53,3140.0
PJF,2383,2000.0,0.007215504335943403,53,4905.0
PKF,6173,2000.0,-0.07010049254455877,53,287.0
PLF,6182,2000.0,0.0030455419056754987,53,119.5
PMF,8436,2000.0,-0.011649625914298273,39,106.0
PNF,5269,100.0,0.0004345336359317109,53,1485.0
PPF,5457,2000.0,-0.001338300013022589,53,23.75
PQF,8358,2000.0,0.0014471394065607261,53,493.5
PRF,8086,2000.0,0.0032161318360413283,52,110.0
PSF,3706,2000.0,-0.002957724993328382,53,78.9
PTF,3324,2000.0,0.002918026914279687,53,1620.0
PUF,2454,100.0,0.004716466050964869,53,5245.0
PVF,6669,2000.0,-0.003091042408496841,53,2111.0
PWF,6669,100.0,-0.002748067741291777,53,2113.0
PXF,3293,2000.0,0.00801876879377319,53,727.0
PYF,3293,100.0,0.004084481244217576,53,727.0
PZF,5274,2000.0,0.0064024628573864555,36,21270.0
QAF,5274,100.0,-0.0044134499801907505,53,20955.0
QBF,3714,2000.0,-0.0008377098441856155,53,68.6
QCF,2606,2000.0,0.003984436537484576,53,77.0
QDF,3532,2000.0,-0.00875313785353192,53,435.0
QEF,2327,100.0,0.005966830476118381,53,577.0
QFF,2330,100.0,0.005830559636697439,53,2488.0
QGF,2379,100.0,0.0008983163735638378,53,758.0
QHF,3034,100.0,0.00466824290049205,53,564.0
QIF,3105,100.0,0.004144270855244808,53,504.0
QJF,3406,100.0,0.0033132485192409033,53,927.0
QKF,1907,2000.0,0.007476651775964443,38,29.15
QLF,3374,2000.0,0.004162484418579431,53,490.5
QMF,2049,100.0,0.005887281924269674,53,333.0
QNF,8299,100.0,0.002591326810538639,53,2189.0
QOF,1717,2000.0,0.0011620464618037193,53,71.0
QPF,1904,2000.0,0.005689869208094338,52,25.45
QQF,3078,2000.0,-0.006382546891134811,42,45.5
