契約代碼,sid,契約乘數,日均溢價,有效格數,期貨收盤
FRF,2308,2000.0,0.004138312073467564,53,1891.0
FSF,2312,2000.0,0.0007261434511165329,53,31.35
FTF,2313,2000.0,0.0016102631802897942,53,224.5
FVF,2331,2000.0,-0.010428716671957413,34,19.35
FWF,2332,2000.0,0.0002282836538168539,53,20.7
FYF,2340,2000.0,-0.00010513345367382537,53,34.4
FZF,2344,2000.0,0.0007559527324210023,53,176.0
GCF,2354,2000.0,0.0057770019167550195,53,65.4
GHF,2376,2000.0,-0.0007356171132968968,53,369.0
GIF,2377,2000.0,0.004939342900500809,53,154.5
GJF,2379,2000.0,0.0025283659758352345,53,741.0
GKF,2385,2000.0,-0.0008576329331046411,11,105.5
GLF,2392,2000.0,0.005825999187958406,52,45.2
GMF,2393,2000.0,0.003686560981079249,52,64.5
GNF,2401,2000.0,0.004959020588893469,53,26.3
GOF,2404,2000.0,0.0046020960233394675,53,1132.0
GRF,2449,2000.0,0.004356979657965219,53,307.0
GUF,2455,2000.0,0.004988074233002042,53,575.0
GVF,2457,2000.0,0.0026147023166794236,38,22.3
GWF,2458,2000.0,0.000152318275377346,53,130.5
GXF,2474,2000.0,0.00351875808790699,53,212.0
GYF,2481,2000.0,0.0020215920957312307,53,169.0
GZF,2485,2000.0,0.003498083535005256,51,41.2
HAF,2489,2000.0,0.001965802962376607,53,43.0
HBF,2492,2000.0,0.002843881750594334,53,312.0
HCF,2498,2000.0,0.001126886019868637,53,40.2
HHF,2515,2000.0,-0.0013394079247618898,53,12.1
HIF,2520,2000.0,0.008240136971263586,52,38.35
HLF,2542,2000.0,-0.006207859861068905,53,46.2
HOF,2548,2000.0,-0.0009671203345339776,53,93.6
HQF,2605,2000.0,0.006484015118949193,53,37.75
HSF,2618,2000.0,0.005371669175766097,53,42.1
IAF,2834,2000.0,0.005351995294152241,53,18.45
IHF,2913,2000.0,-0.0006930435584989105,51,11.05
IIF,3006,2000.0,0.004186801416566156,53,287.0
IJF,3008,2000.0,0.007487380966674126,53,6435.0
IMF,3019,2000.0,0.0011120820727270335,53,136.5
IOF,3034,2000.0,0.004004393885210087,53,552.0
IPF,3035,2000.0,0.003301712644231635,53,193.5
IQF,3036,2000.0,0.004208174917727009,53,206.0
IRF,3037,2000.0,0.0035539507165033186,53,1030.0
ITF,3042,2000.0,0.0024095023113209955,53,184.5
IXF,3189,2000.0,0.005492129754030007,53,839.0
IYF,3376,2000.0,0.0003221219569620894,53,177.0
IZF,3380,2000.0,-0.0009564991797905491,51,33.1
JBF,3443,2000.0,0.003969618553990508,53,7690.0
JFF,3533,2000.0,0.00625409448171696,24,1610.0
JMF,3653,2000.0,0.0029669801758501046,53,5785.0
JNF,3673,2000.0,0.002047858104932008,52,66.4
JPF,3702,2000.0,0.0042938950594348935,53,115.0
JSF,4938,2000.0,0.003955491328354528,53,90.8
JWF,5534,2000.0,0.0060168699707788134,50,75.7
JXF,6005,2000.0,0.003838514366052707,45,32.5
JZF,6153,2000.0,0.002948327578513023,48,17.55
KBF,6213,2000.0,0.005089082394831525,53,550.0
KCF,6239,2000.0,0.004853285041387464,53,295.0
KDF,6271,2000.0,0.006181103252407736,53,231.5
KEF,6278,2000.0,0.001737604358676101,53,196.0
KFF,6282,2000.0,0.0012191537619302905,53,43.45
KGF,6285,2000.0,0.004589142403274959,53,237.0
KIF,8039,2000.0,0.00038962011336192193,53,267.0
KLF,9904,2000.0,0.0047851886754172665,53,24.8
KPF,9945,2000.0,0.0028551793908070684,53,29.35
KSF,1477,2000.0,0.009568823704005691,33,193.5
KUF,1802,2000.0,-0.00296550333396421,53,60.6
KWF,2328,2000.0,0.0005406379685442958,52,47.75
LBF,3044,2000.0,0.004428210391041632,49,527.0
LCF,3045,2000.0,0.0016734595105926205,53,124.5
LEF,3406,2000.0,0.004012817852075565,53,955.0
LIF,6269,2000.0,0.004860509285037131,52,65.4
LMF,9914,2000.0,-0.0023689458819781497,51,67.4
LOF,5880,2000.0,0.0069847295710218525,53,27.25
LQF,2356,2000.0,0.003327061450317975,53,62.2
LRF,2883,2000.0,0.004715946969262546,53,40.8
LTF,4904,2000.0,0.006946671488904464,53,106.5
LUF,4958,2000.0,0.004508023035605514,53,472.0
LVF,5871,2000.0,0.005965497641413253,53,111.5
LXF,2327,2000.0,0.0051052319273858825,53,562.0
LYF,8046,2000.0,0.0035000751986136902,53,1075.0
MBF,2355,2000.0,0.002009804208488835,53,41.5
MJF,2360,2000.0,0.005168230654467784,53,2385.0
MKF,2439,2000.0,-0.0014182362453108062,51,79.0
MQF,6257,2000.0,0.004959112969400583,53,253.0
MVF,9938,2000.0,-0.006266064456642942,52,39.3
NAF,3105,2000.0,0.002008211058734093,53,496.5
NCF,3211,2000.0,-0.006255551661414693,52,382.0
NDF,3260,2000.0,-0.0043468355202049645,53,388.5
NEF,3264,2000.0,0.005021196031031391,53,290.0
NGF,3691,2000.0,0.0052817028347185956,53,101.0
NIF,4123,2000.0,-0.0008461043004320535,50,30.6
NJF,5009,2000.0,0.0065458375528866285,53,32.25
NLF,5347,2000.0,0.004420965492509697,53,173.5
NOF,5483,2000.0,0.003169976514496303,53,188.5
NQF,6121,2000.0,0.00467950026661748,53,376.0
NSF,6147,2000.0,0.004204785424930258,53,226.5
NUF,8044,2000.0,0.021697814691998572,53,24.5
NVF,8069,2000.0,0.005870450750479194,53,145.5
NWF,8299,2000.0,0.006375204926186767,53,2163.0
ODF,2231,2000.0,-0.004789863779666214,31,91.7
OEF,6116,2000.0,-0.0028724101347141363,53,14.85
OHF,6279,2000.0,0.006295775389801963,50,114.0
OLF,3008,100.0,0.0071265578812651515,53,6440.0
OMF,1565,100.0,0.008506048832062962,52,97.4
OPF,2345,2000.0,0.007706467764223275,53,1847.0
OQF,6414,2000.0,0.004282676696781814,42,377.5
ORF,1536,2000.0,0.003017652093496399,39,46.85
OSF,1909,2000.0,0.004184789313472009,40,10.25
OTF,3081,2000.0,0.0045868770886610165,53,2915.0
OUF,3552,2000.0,-0.006968068474567385,29,39.05
OVF,6274,2000.0,0.007709112054172896,53,1446.0
OWF,6488,2000.0,-0.005141240637302702,53,928.0
OXF,6510,2000.0,0.015455124603999523,53,3480.0
OYF,6510,100.0,0.00473163029059093,53,3550.0
OZF,3711,2000.0,0.004673556799239284,53,671.0
PAF,3227,2000.0,0.005342738253193006,34,185.5
PBF,6488,100.0,-0.004696765795172618,53,931.0
PCF,4162,2000.0,0.00760109426776786,46,56.5
PEF,5425,2000.0,-0.0008534605537465641,53,93.4
PGF,2633,2000.0,0.003359422489791587,11,25.8
PHF,5269,2000.0,0.004112349026594335,12,1481.0
PIF,3529,2000.0,0.02451091906940304,53,2945.0
PJF,2383,2000.0,0.0075776872840915815,53,4930.0
PKF,6173,2000.0,-0.06548078203933455,53,292.0
PLF,6182,2000.0,0.004671852056666177,53,116.0
PNF,5269,100.0,0.0008134495907432245,53,1472.0
PPF,5457,2000.0,0.009941196772184366,53,24.15
PQF,8358,2000.0,0.0022225663649431734,53,493.0
PRF,8086,2000.0,0.004287032354020353,53,111.0
PSF,3706,2000.0,-0.0016082999220043614,53,79.9
PTF,3324,2000.0,0.006575154742740878,53,1540.0
PUF,2454,100.0,0.005401188286269793,53,5065.0
PVF,6669,2000.0,-0.0028378668477164162,53,2149.0
PWF,6669,100.0,-0.001949925413976524,53,2149.0
PXF,3293,2000.0,-0.001385629775787175,53,723.0
PYF,3293,100.0,0.0012768468795962033,53,726.0
PZF,5274,2000.0,-0.00850193399260081,25,19445.0
QAF,5274,100.0,0.00017367992247005313,53,19840.0
QBF,3714,2000.0,0.000494611178100036,53,68.9
QCF,2606,2000.0,0.00416467408607352,53,77.8
QDF,3532,2000.0,-0.009559610483252092,53,437.5
QEF,2327,100.0,0.005038593821981451,53,560.0
QFF,2330,100.0,0.005540936480756363,53,2495.0
QGF,2379,100.0,0.001428083923229797,53,743.0
QHF,3034,100.0,0.005535798080224968,53,552.0
QIF,3105,100.0,0.002448705991522758,53,495.5
QJF,3406,100.0,0.004312796153436267,53,960.0
QKF,1907,2000.0,0.014626881311507193,53,29.05
QLF,3374,2000.0,0.005436138194128481,53,449.0
QMF,2049,100.0,0.003990906761399713,53,336.0
QNF,8299,100.0,0.006444963643696999,53,2163.0
QOF,1717,2000.0,0.000264245504393651,53,72.1
QQF,3078,2000.0,-0.005815847674227844,41,46.0
QRF,2357,100.0,0.0037551529342668886,53,949.0
QSF,8046,100.0,0.0035987239962138114,53,1070.0
QTF,2441,2000.0,0.003933569713751585,53,129.5
QUF,8150,2000.0,0.004765055470039434,53,103.5
QVF,2338,2000.0,-0.006895463472929215,53,48.7
QWF,2388,2000.0,-0.004325412989325923,52,69.5
QXF,2615,2000.0,0.0044837132103430835,53,118.5
QYF,6547,2000.0,0.005716269798811234,53,59.6
QZF,6770,2000.0,0.005557938764276633,53,73.5
RAF,3017,2000.0,0.0060031062228275665,53,3460.0
RBF,5388,2000.0,0.003978357490712086,51,73.4
RCF,2634,2000.0,-0.0007632656350850331,53,63.8
RDF,4128,2000.0,-0.0012183591051329891,42,14.6
REF,4919,2000.0,0.0019371499626885417,53,126.0
RFF,3533,100.0,0.005972792772119185,53,1604.0
RGF,3653,100.0,0.004556861446768831,53,5800.0
RJF,1609,2000.0,0.005545263451613334,47,38.3
RKF,2368,2000.0,0.00608734290318564,53,1060.0
RNF,4743,2000.0,-0.0020937101191885387,53,44.95
ROF,6245,2000.0,0.004764941685224202,53,88.5
RPF,5904,2000.0,0.006416084002939432,52,71.9
RRF,5904,100.0,0.011200733246024422,48,71.7
RSF,3529,100.0,0.005212173299676838,53,2855.0
RUF,9958,2000.0,0.0007985691634406661,53,92.1
RVF,2308,100.0,0.004321580683029048,53,1890.0
RWF,3443,100.0,0.003972014206538774,53,7695.0
SAF,1795,2000.0,-0.004597184426466576,42,177.5
SBF,1905,2000.0,,6,13.2
SCF,1477,100.0,0.009493456260937057,52,193.0
SDF,1513,2000.0,0.0039007678602540744,53,167.5
SEF,2345,100.0,0.007860720218039451,53,1854.0
SFF,2383,100.0,0.007536608643481775,53,4965.0
SJF,3005,2000.0,0.005075839953833044,53,119.5
SKF,8112,2000.0,0.0015658877109059207,53,83.4
SLF,2376,100.0,-0.0005315041979078487,53,369.0
SVF,2059,100.0,0.0013303633641121,53,12870.0
SWF,9958,100.0,0.0009411137677767182,53,92.3
SYF,3680,2000.0,0.005232641938838167,47,553.0
SZF,3680,100.0,0.004638162391451849,53,553.0
UAF,1503,2000.0,-0.003938038348413508,49,198.5
UBF,6139,2000.0,-0.00041234220883169256,53,722.0
UEF,5876,2000.0,-0.0025277960769230553,53,49.5
UFF,6505,2000.0,0.004643507434343677,53,89.1
UGF,6526,2000.0,0.008064852088881238,53,728.0
UHF,3017,100.0,0.006554711996250648,53,3460.0
UIF,6526,100.0,0.00458336350542365,53,730.0
ULF,3324,100.0,0.005367810153705497,53,1534.0
UMF,3661,2000.0,0.009030524881116539,53,3650.0
UOF,3661,100.0,0.006544330253885581,53,3690.0
UQF,6472,100.0,0.003301725267693766,53,423.5
UTF,2486,2000.0,0.0031182935380779557,53,237.0
UWF,6223,100.0,0.0074625285013674705,53,5550.0
UXF,2329,2000.0,0.0017726722778588578,53,44.25
UYF,6290,2000.0,0.00020229682018117572,53,282.5
UZF,2404,100.0,0.002446089364090384,53,1132.0
VBF,2367,2000.0,-0.0015050839672326156,52,41.65
VCF,2421,2000.0,0.003785252650789397,53,167.5
VDF,2360,100.0,0.005254658039847513,53,2391.0
VEF,3665,2000.0,0.0015806100492999134,53,2297.0
VFF,3665,100.0,0.0016478611095098801,53,2310.0
VGF,2368,100.0,0.006178617603868033,53,1063.0
VIF,2395,2000.0,0.005230903840328691,53,712.0
VJF,3211,100.0,-0.005005235790325114,53,386.5
VKF,6139,100.0,0.002142481394315216,53,729.0
VLF,8932,2000.0,0.005364509965213533,51,96.9
VNF,1519,100.0,0.005118502521122664,53,722.0
VOF,2449,100.0,0.004419416519854183,53,307.0
VPF,3711,100.0,0.0033909765201617223,53,670.0
KAF,6176,2000.0,0.004686037247152064,53,94.5
VQF,3718,2000.0,0.003749116084369953,53,67.0
