契約代碼,sid,契約乘數,日均溢價,有效格數,期貨收盤
CAF,1303,2000.0,0.00013555697855795477,53,224.5
CBF,2002,2000.0,0.0009913531172600213,53,19.15
CCF,2303,2000.0,0.0025574449047690174,53,131.0
CDF,2330,2000.0,0.001109329656349534,53,2413.0
CEF,2881,2000.0,-0.0002518151310396614,53,150.5
CFF,1301,2000.0,0.0002840373930428122,53,66.4
CGF,2324,2000.0,0.0015100958887325651,53,41.1
CHF,2409,2000.0,-0.007100366955885244,53,26.7
CJF,2880,2000.0,-0.00048002975441343356,50,44.0
CKF,2882,2000.0,0.0006660717124037689,53,115.0
CLF,2886,2000.0,0.0020538423316558314,53,49.75
CMF,2887,2000.0,0.0006362695905257117,53,41.5
CNF,2891,2000.0,-0.00022109525869832511,53,68.4
CQF,1216,2000.0,0.00010161937378985061,53,75.8
CRF,1402,2000.0,0.0003237974558284325,53,29.2
CSF,1605,2000.0,0.0011874669591595732,53,38.6
CUF,2323,2000.0,0.003680218117741782,53,10.8
CWF,2352,2000.0,0.0005849924966059986,53,29.25
CXF,2371,2000.0,0.0017102780560836336,53,28.1
CYF,2408,2000.0,0.001412235880451819,53,497.5
CZF,2603,2000.0,0.001594987472094889,53,233.0
DAF,2609,2000.0,0.0007103263713911297,53,58.3
DBF,2610,2000.0,0.0019001419613939193,53,20.55
DCF,2801,2000.0,0.0015368705278635667,53,26.35
DEF,2890,2000.0,0.001397753442394326,53,43.0
DFF,1101,2000.0,0.002504075515731229,53,24.75
DGF,1326,2000.0,-0.0004175014570813606,53,70.2
DHF,2317,2000.0,0.0028185669009259126,53,258.0
DIF,2337,2000.0,0.002282289200384504,53,122.0
DJF,2357,2000.0,0.005530065022244514,53,1029.0
DKF,2382,2000.0,0.002076253647797795,53,346.0
DLF,2412,2000.0,7.30943138564586e-05,53,138.0
DNF,2884,2000.0,0.0005041579336196322,53,43.55
DOF,2885,2000.0,0.0008430399193505615,53,70.0
DPF,2892,2000.0,0.0008219342938745579,53,37.2
DQF,3481,2000.0,-0.004722703939155882,53,48.4
DSF,2353,2000.0,0.0018483040845432275,53,32.85
DVF,2454,2000.0,0.0009462729095164031,53,4450.0
DWF,2915,2000.0,0.001167893361179354,27,57.7
DXF,3231,2000.0,0.0022174001618211984,53,197.5
DYF,1102,2000.0,-0.0008354274700128449,53,35.05
EEF,1312,2000.0,-0.0037524602569429465,53,14.6
EGF,1314,2000.0,0.0020745346145503497,53,8.16
EHF,1319,2000.0,-0.00016046043734544734,52,82.5
EKF,1440,2000.0,0.003487956592398544,53,13.9
EMF,1504,2000.0,-0.0012649450552041867,53,72.0
EOF,1560,2000.0,0.004971094015345802,53,713.0
EYF,1718,2000.0,-0.0006183290303475183,53,10.65
EZF,1722,2000.0,0.0010333968088620904,53,45.05
FBF,2006,2000.0,,9,81.5
FEF,2027,2000.0,0.0017702016019763111,53,50.2
FFF,2049,2000.0,-9.161173382628678e-06,53,365.5
FGF,2059,2000.0,0.0003403067486409672,52,13570.0
FKF,2105,2000.0,-0.0015899181628227003,53,30.9
FNF,2201,2000.0,-0.004256751886679611,53,30.9
FQF,2301,2000.0,0.0028731636744326232,53,310.0
FRF,2308,2000.0,0.002053894437322445,53,1833.0
FSF,2312,2000.0,7.804897936321877e-05,53,32.9
FTF,2313,2000.0,0.0013852078341751225,53,251.0
FVF,2331,2000.0,0.0031506622251400917,49,19.25
FWF,2332,2000.0,-0.0033250670627256677,53,19.5
FYF,2340,2000.0,-0.001536165580915705,47,34.2
FZF,2344,2000.0,-0.002271912864173864,53,173.5
GAF,2347,2000.0,0.0002783441674070058,52,88.3
GCF,2354,2000.0,-0.00046416756763576817,53,65.8
GHF,2376,2000.0,-0.00043139743722052083,53,360.0
GIF,2377,2000.0,0.001106856372761967,53,162.0
GJF,2379,2000.0,6.438539062740881e-05,47,716.0
GKF,2385,2000.0,-0.0027606397653044787,53,111.0
GLF,2392,2000.0,0.0018083371723115681,53,45.6
GMF,2393,2000.0,0.004630349230888093,50,64.8
GNF,2401,2000.0,0.001368742855078966,53,25.8
GOF,2404,2000.0,0.0007288078109737066,51,1084.0
GRF,2449,2000.0,0.00021597433520095747,53,263.5
GUF,2455,2000.0,-0.0003747553812624191,53,527.0
GVF,2457,2000.0,-0.0019722248862273466,49,22.75
GWF,2458,2000.0,-0.0059564984807906965,53,132.5
GXF,2474,2000.0,-0.0010429745743012978,53,209.0
GYF,2481,2000.0,0.000769169068281206,53,157.0
GZF,2485,2000.0,0.0024431390520778104,53,41.35
HAF,2489,2000.0,-0.000687820522791893,53,40.95
HBF,2492,2000.0,-0.0066446515112442706,53,295.5
HCF,2498,2000.0,-0.005163882951017838,53,41.85
HHF,2515,2000.0,-0.0038690364225341645,48,12.15
HIF,2520,2000.0,0.003341580054765379,46,36.95
HLF,2542,2000.0,0.001835346465820182,53,48.35
HOF,2548,2000.0,-0.004066354435741247,49,94.2
HQF,2605,2000.0,-0.0010344874829372312,53,36.0
HSF,2618,2000.0,-0.000559015364686007,53,42.45
IAF,2834,2000.0,0.004659401414304381,53,17.05
IHF,2913,2000.0,-0.0013017245483309126,52,11.1
IIF,3006,2000.0,0.0007190063607468035,53,279.5
IJF,3008,2000.0,0.0037827134374005806,53,7480.0
IMF,3019,2000.0,-0.0029559316589635983,53,145.5
IOF,3034,2000.0,0.0017583113347122066,47,525.0
IPF,3035,2000.0,0.0007379883054208854,53,180.5
IQF,3036,2000.0,-0.0008898647030521439,53,191.0
IRF,3037,2000.0,0.0027644594122038066,53,904.0
ITF,3042,2000.0,-0.0019680088853342055,53,174.0
IXF,3189,2000.0,0.002653187584493603,53,819.0
IYF,3376,2000.0,0.00040381289212959896,53,211.5
IZF,3380,2000.0,-0.0017646227995767097,53,30.0
JBF,3443,2000.0,0.0028188604238095594,53,5860.0
JFF,3533,2000.0,0.0064327019193995616,53,1692.0
JMF,3653,2000.0,0.000722043023788812,52,5900.0
JNF,3673,2000.0,2.778591816873421e-05,53,66.0
JPF,3702,2000.0,0.004798796971697878,53,104.5
JSF,4938,2000.0,0.0026894184955484606,53,95.7
JWF,5534,2000.0,,3,76.7
JXF,6005,2000.0,0.0010165635952651452,52,32.45
JZF,6153,2000.0,0.0009169117481977085,53,17.65
KBF,6213,2000.0,0.0021658482286380097,53,523.0
KCF,6239,2000.0,-3.762375731794132e-06,53,276.5
KDF,6271,2000.0,-0.005256000613854312,53,234.5
KEF,6278,2000.0,-0.0012310616971365033,53,201.0
KFF,6282,2000.0,-0.0008882849042606361,53,43.9
KGF,6285,2000.0,0.0017575172562043972,53,244.5
KIF,8039,2000.0,0.0016327272545108877,53,303.5
KKF,8163,2000.0,-0.0007929421903686259,43,31.7
KLF,9904,2000.0,0.0037128850922547286,52,24.75
KOF,9939,2000.0,0.005593583746994569,52,131.5
KPF,9945,2000.0,-0.0015609913597251512,53,28.45
KUF,1802,2000.0,-0.005677858774496903,53,59.1
KWF,2328,2000.0,-0.0012831180022652322,53,46.5
LBF,3044,2000.0,0.0005329083379179491,53,492.0
LCF,3045,2000.0,-0.0023219240806103365,53,118.0
LEF,3406,2000.0,-0.0011669618099275976,53,1066.0
LIF,6269,2000.0,0.00017234907706519735,53,67.7
LMF,9914,2000.0,0.002633343985495459,51,79.0
LOF,5880,2000.0,0.002529481074645105,53,26.6
LQF,2356,2000.0,0.0012567015770359668,53,67.8
LRF,2883,2000.0,0.0010384438767563867,53,36.65
LTF,4904,2000.0,0.004862884089088849,53,104.0
LUF,4958,2000.0,-0.0007360507889085136,53,464.0
LVF,5871,2000.0,0.007016581235000724,53,112.0
LXF,2327,2000.0,0.0010606792981680076,53,561.0
LYF,8046,2000.0,0.0030679034085932208,53,1060.0
MBF,2355,2000.0,0.0007606989777796266,53,42.9
MJF,2360,2000.0,0.004413586702218682,53,2043.0
MKF,2439,2000.0,0.002825750411727753,48,77.8
MQF,6257,2000.0,-0.0014776345450512318,53,212.5
MVF,9938,2000.0,-0.00032322873568270253,45,41.1
MYF,1565,2000.0,-0.0011409050006570994,39,98.3
NAF,3105,2000.0,0.000807755699444049,53,454.5
NCF,3211,2000.0,-0.0007695743772150342,52,388.0
NDF,3260,2000.0,-0.003453335908114684,53,402.5
NEF,3264,2000.0,-0.0011396951600934169,50,227.5
NGF,3691,2000.0,0.0034655109079387955,52,98.9
NIF,4123,2000.0,0.0007200997478583541,53,30.05
NJF,5009,2000.0,0.0030172559525368523,41,33.3
NLF,5347,2000.0,0.0008239332240626636,53,150.0
NOF,5483,2000.0,-0.0016107682245918235,53,185.0
NSF,6147,2000.0,-0.0010016095898267678,53,182.0
NUF,8044,2000.0,-0.001540209703782572,53,24.0
NVF,8069,2000.0,0.0013272854405785891,53,149.5
NWF,8299,2000.0,0.0014638678540636345,53,2028.0
ODF,2231,2000.0,-0.005061703119582043,43,91.0
OEF,6116,2000.0,-0.005989747235719755,53,14.0
OHF,6279,2000.0,-0.0012593020931203776,44,117.5
OLF,3008,100.0,0.003641212445868502,53,7460.0
OMF,1565,100.0,-0.0031933442383271413,27,98.0
OPF,2345,2000.0,0.004649581150344977,53,2128.0
OQF,6414,2000.0,0.0030126213577849497,53,399.5
ORF,1536,2000.0,0.00110389737221751,52,49.6
OSF,1909,2000.0,-0.00043116235883489535,53,11.1
OTF,3081,2000.0,0.003944685111660918,53,3190.0
OVF,6274,2000.0,0.0044130817981785034,53,1377.0
OWF,6488,2000.0,-0.0021893773766083154,53,982.0
OXF,6510,2000.0,0.0013385643614975647,46,3355.0
OYF,6510,100.0,-0.0004428585539090097,53,3380.0
OZF,3711,2000.0,0.003481921440199484,53,592.0
PBF,6488,100.0,-0.0019117978979162312,53,984.0
PDF,4736,2000.0,0.001556217021798515,41,126.5
PEF,5425,2000.0,-0.007088095722726875,53,93.0
PGF,2633,2000.0,,4,26.1
PHF,5269,2000.0,-0.009278041156180541,53,1422.0
PIF,3529,2000.0,-0.0036364722511138623,52,2401.0
PJF,2383,2000.0,0.003969548058216307,53,5440.0
PKF,6173,2000.0,-0.008688423609453677,53,258.5
PLF,6182,2000.0,-0.002003285722719277,53,110.5
PMF,8436,2000.0,-0.0033420746008518518,52,111.0
PNF,5269,100.0,-0.006642783155439944,53,1427.0
PQF,8358,2000.0,-0.006331542118873594,53,496.5
PRF,8086,2000.0,-0.0015105666750475917,53,112.5
PSF,3706,2000.0,-0.0019850925691771494,53,92.5
PTF,3324,2000.0,-0.00977915578092845,53,1461.0
PUF,2454,100.0,0.0005804093334831193,53,4450.0
PVF,6669,2000.0,-0.018623217220488972,53,2500.0
PWF,6669,100.0,-0.019029410832661315,53,2500.0
PXF,3293,2000.0,0.03444919353016444,53,707.0
PYF,3293,100.0,0.004383650530585782,53,708.0
QAF,5274,100.0,0.004087669582942811,53,17800.0
QBF,3714,2000.0,-5.7572405116038694e-05,53,66.8
QCF,2606,2000.0,0.0014836783692001357,53,78.3
QDF,3532,2000.0,-0.005760992185707772,53,397.5
QEF,2327,100.0,0.0009919900484082241,53,561.0
QFF,2330,100.0,0.0010860059242528179,53,2413.0
QGF,2379,100.0,-0.0010273277395503207,53,710.0
QHF,3034,100.0,0.003039078956810676,53,524.0
QIF,3105,100.0,0.0013167770747365142,53,455.0
QJF,3406,100.0,-0.0013931484478361478,53,1066.0
QKF,1907,2000.0,-0.004337938979887974,50,30.2
QLF,3374,2000.0,-0.004953454639152947,53,431.5
QMF,2049,100.0,4.9402832742504164e-05,53,367.0
QNF,8299,100.0,0.0014814181338840293,53,2029.0
QOF,1717,2000.0,-0.003374940594785251,53,75.7
QPF,1904,2000.0,0.007604996484085644,52,25.0
QQF,3078,2000.0,-0.011174919898920136,52,45.75
QRF,2357,100.0,0.00366505915958363,53,1031.0
QSF,8046,100.0,0.0029568766224681068,53,1058.0
QTF,2441,2000.0,0.00041125336669629837,53,116.5
QUF,8150,2000.0,-0.0013318455707148583,53,90.0
QVF,2338,2000.0,-0.004962185541681027,47,38.35
QWF,2388,2000.0,0.00029928602171185064,53,81.9
QXF,2615,2000.0,0.000912628893411851,53,115.5
QYF,6547,2000.0,-0.0018964714551796375,52,61.4
QZF,6770,2000.0,-0.0008092336207743076,53,68.4
RAF,3017,2000.0,0.0011913275895414459,53,3595.0
RBF,5388,2000.0,0.0017282088375053099,53,75.8
RCF,2634,2000.0,-0.0026846208731093764,53,65.3
RDF,4128,2000.0,0.002923098587953181,53,14.65
REF,4919,2000.0,0.0016742573592485699,53,121.0
RFF,3533,100.0,0.0030737996880981777,53,1694.0
RGF,3653,100.0,0.0012442174040778783,53,5945.0
RJF,1609,2000.0,0.0011118413480735488,52,37.35
RKF,2368,2000.0,0.005830717462206178,53,1060.0
RLF,6443,2000.0,0.001976161998497434,52,25.05
RNF,4743,2000.0,-0.002057761988585111,53,44.3
ROF,6245,2000.0,-0.002845664695484925,35,77.8
RPF,5904,2000.0,-0.0025301556630116114,44,71.5
RRF,5904,100.0,-0.00032904130598739636,53,71.8
RSF,3529,100.0,0.0005682423271422103,53,2405.0
RUF,9958,2000.0,-0.001694680119819945,53,88.1
RVF,2308,100.0,0.0018456054870873136,53,1828.0
RWF,3443,100.0,0.003241331117191524,53,5890.0
SAF,1795,2000.0,-0.0031755959503133612,53,180.5
SBF,1905,2000.0,0.0022304832713755385,10,13.5
SCF,1477,100.0,0.0018578242747049006,44,195.5
SDF,1513,2000.0,-0.0013225683432810575,53,165.5
SEF,2345,100.0,0.003983173669736339,53,2120.0
SFF,2383,100.0,0.0042795081542281715,53,5450.0
SJF,3005,2000.0,0.0022416381478639483,53,114.5
SKF,8112,2000.0,0.0032976652354799246,53,91.3
SLF,2376,100.0,-0.0008523008311972607,53,362.5
SVF,2059,100.0,0.0025858670846520566,53,13830.0
SWF,9958,100.0,-0.0032015683301043337,43,87.6
SYF,3680,2000.0,0.002997746990023593,52,513.0
SZF,3680,100.0,0.0012854512936407107,53,520.0
UAF,1503,2000.0,0.002854470470058316,53,208.5
UBF,6139,2000.0,0.002307410700686554,53,741.0
UCF,6188,2000.0,-0.006328218690218408,23,66.2
UEF,5876,2000.0,0.0016934932340570141,20,46.1
UFF,6505,2000.0,0.0009598223887415014,53,77.9
UHF,3017,100.0,0.0012862813661766773,53,3600.0
UIF,6526,100.0,0.0015999895446575652,50,636.0
ULF,3324,100.0,-0.009742723912806875,53,1461.0
UMF,3661,2000.0,0.004362968130226395,52,4240.0
UOF,3661,100.0,0.0033035442656535138,53,4255.0
UQF,6472,100.0,-6.959510075605129e-05,51,417.0
UTF,2486,2000.0,-0.0011427024698684352,53,261.0
UUF,6757,2000.0,-0.004942031286210796,40,55.3
UVF,6223,2000.0,-0.024453179547547933,53,5115.0
UWF,6223,100.0,0.0011063149552317472,53,5190.0
UXF,2329,2000.0,-0.000549047642067028,53,42.9
