契約代碼,sid,契約乘數,日均溢價,有效格數,期貨收盤
CAF,1303,2000.0,0.0013702292919693959,53,192.0
CBF,2002,2000.0,0.002095467280532417,53,19.55
CCF,2303,2000.0,0.003747911373107283,53,117.5
CDF,2330,2000.0,0.0014430743118268926,53,2412.0
CEF,2881,2000.0,0.000850790849281895,53,135.0
CFF,1301,2000.0,0.0013399068853014232,53,59.5
CGF,2324,2000.0,0.0012265690295633887,53,39.25
CHF,2409,2000.0,-0.008047287005519974,53,25.5
CJF,2880,2000.0,0.001581135732313768,53,39.8
CKF,2882,2000.0,0.0014557443423805609,53,101.0
CLF,2886,2000.0,0.0023137098079478936,52,47.0
CMF,2887,2000.0,0.0011710170921883183,53,37.4
CNF,2891,2000.0,0.0013496752013744243,53,65.3
CQF,1216,2000.0,0.004887643565393807,51,77.5
CRF,1402,2000.0,0.003724825587822211,53,30.4
CSF,1605,2000.0,0.0026453069677569952,53,37.5
CUF,2323,2000.0,0.0011356972788434164,53,10.8
CWF,2352,2000.0,0.0013653151652525733,47,29.0
CXF,2371,2000.0,-0.0012309016373517837,53,27.55
CYF,2408,2000.0,0.0039852931745253,53,531.0
CZF,2603,2000.0,0.0009401616077200296,53,252.0
DAF,2609,2000.0,0.0032964271031683053,53,64.3
DBF,2610,2000.0,0.004295113407438447,53,20.5
DCF,2801,2000.0,-0.004855268381125762,53,24.1
DEF,2890,2000.0,-0.0016866682839091036,52,39.65
DFF,1101,2000.0,0.0007180174924453544,53,24.8
DGF,1326,2000.0,0.0024942619335176497,53,60.5
DHF,2317,2000.0,0.0013863083723145624,53,246.0
DIF,2337,2000.0,-0.001475311898340534,53,123.0
DJF,2357,2000.0,0.0009716010759342401,53,918.0
DKF,2382,2000.0,-0.0009940106666346763,53,320.5
DLF,2412,2000.0,-0.00020657940588755545,53,136.5
DNF,2884,2000.0,0.0010331119607517435,46,38.05
DOF,2885,2000.0,0.0008374070237973369,53,64.1
DPF,2892,2000.0,0.0006517122407987324,53,33.6
DQF,3481,2000.0,-0.0044185699707510045,53,46.0
DSF,2353,2000.0,6.291068971479669e-05,53,30.7
DVF,2454,2000.0,0.0009301419774399965,53,3815.0
DWF,2915,2000.0,0.0021692597090329077,53,61.2
DXF,3231,2000.0,0.0026279028397975038,53,175.5
DYF,1102,2000.0,0.00013600938096476796,53,35.1
DZF,1210,2000.0,0.0034323205877470186,45,53.3
EEF,1312,2000.0,-0.005518009172761129,53,12.0
EGF,1314,2000.0,0.004215086792394362,52,8.32
EHF,1319,2000.0,-0.0022325042276908963,45,82.6
EKF,1440,2000.0,0.0053929980699514695,52,14.0
EMF,1504,2000.0,0.0001821456387798837,53,72.4
EOF,1560,2000.0,0.0010207322873695649,47,684.0
EYF,1718,2000.0,0.003298294020583419,53,10.7
EZF,1722,2000.0,0.002235329223012192,51,46.65
FBF,2006,2000.0,-0.008127885720331008,52,80.6
FEF,2027,2000.0,0.0025472590494839595,53,50.6
FFF,2049,2000.0,-0.00015931168853029518,53,349.0
FGF,2059,2000.0,0.002198052563061108,52,13415.0
FKF,2105,2000.0,0.00023711254783141808,53,31.5
FNF,2201,2000.0,0.000284482118463302,53,29.45
FQF,2301,2000.0,0.0027424966874471535,53,263.5
FRF,2308,2000.0,0.001504459210151787,53,1753.0
FSF,2312,2000.0,-0.002031852536664489,53,30.95
FTF,2313,2000.0,0.00048791323243283316,53,215.5
FVF,2331,2000.0,-0.0018177931358443786,18,19.8
FWF,2332,2000.0,0.000742657763794561,53,20.4
FYF,2340,2000.0,0.0007801305901236046,53,31.3
FZF,2344,2000.0,0.0022145648661321573,53,182.5
GAF,2347,2000.0,0.0033724413713828905,53,88.0
GCF,2354,2000.0,-0.0004702863443357078,53,60.4
GHF,2376,2000.0,-0.0008328928757345647,53,339.0
GIF,2377,2000.0,-0.0009352919335900171,53,142.5
GJF,2379,2000.0,-0.0028210929702236665,53,710.0
