契約代碼,sid,契約乘數,日均溢價,有效格數,期貨收盤
CAF,1303,2000.0,0.0038489921619012804,53,245.5
CBF,2002,2000.0,0.0026386569078048023,53,19.0
CCF,2303,2000.0,0.001193580380033864,53,130.0
CDF,2330,2000.0,0.0025193348868057714,53,2402.0
CEF,2881,2000.0,-0.0008532654307958783,53,143.0
CFF,1301,2000.0,0.003461616858477911,53,66.9
CGF,2324,2000.0,0.001880521191472118,53,40.4
CHF,2409,2000.0,-0.006751548310076062,53,26.55
CJF,2880,2000.0,0.0006455871827571887,53,41.25
CKF,2882,2000.0,0.003117080484203357,53,110.0
CLF,2886,2000.0,5.060349786731153e-06,53,48.6
CMF,2887,2000.0,0.0021393488337862004,53,38.5
CNF,2891,2000.0,0.002722408810746006,53,64.7
CQF,1216,2000.0,0.002218111190484944,53,76.1
CRF,1402,2000.0,0.0028213156301860505,53,28.5
CSF,1605,2000.0,0.0025957867974448286,53,39.45
CUF,2323,2000.0,0.014174855919307285,49,11.05
CWF,2352,2000.0,0.0024052777408278825,50,28.35
CXF,2371,2000.0,-0.0006615359354959651,53,28.15
CYF,2408,2000.0,0.0009998753219363351,53,542.0
CZF,2603,2000.0,0.0026397349076562704,53,235.0
DAF,2609,2000.0,0.003767571145088331,53,59.6
DBF,2610,2000.0,0.0023730938758303086,53,20.35
DCF,2801,2000.0,,0,25.15
DEF,2890,2000.0,0.0004522790072194513,53,41.0
DFF,1101,2000.0,0.003467527234560601,53,24.6
DGF,1326,2000.0,0.004079923677588204,53,68.8
DHF,2317,2000.0,0.0009460625996362256,53,250.5
DIF,2337,2000.0,0.003274688110321012,53,126.5
DJF,2357,2000.0,0.0005297559904526494,53,1002.0
DKF,2382,2000.0,2.9242320431343486e-05,53,336.0
DLF,2412,2000.0,0.002160128519524162,53,136.0
DNF,2884,2000.0,0.0015787207262973207,52,39.45
DOF,2885,2000.0,-2.5248148297478846e-05,53,64.8
DPF,2892,2000.0,-0.0018354456681030503,53,35.15
DQF,3481,2000.0,-0.0038051538786964116,53,49.35
DSF,2353,2000.0,0.002881720960759763,53,31.5
DVF,2454,2000.0,0.001677601019034551,53,3935.0
DWF,2915,2000.0,0.001339022515155147,53,55.8
DXF,3231,2000.0,0.003714630351560822,53,177.5
DYF,1102,2000.0,-0.0003259171301738125,53,34.5
DZF,1210,2000.0,0.000884910109048036,50,51.5
