契約代碼,sid,契約乘數,日均溢價,有效格數,期貨收盤
FVF,2331,2000.0,-0.0075045236464046745,53,19.7
FWF,2332,2000.0,0.0003293344618969125,53,20.0
FYF,2340,2000.0,0.0003851161268875661,52,35.0
FZF,2344,2000.0,0.0011979211738707377,53,182.0
GAF,2347,2000.0,-0.002742923814503096,53,88.8
GCF,2354,2000.0,0.002088823289929714,53,61.8
GHF,2376,2000.0,-0.0022669320069717692,53,351.0
GIF,2377,2000.0,-0.0012299371095557906,53,146.5
GJF,2379,2000.0,-0.001912768300166049,53,734.0
GKF,2385,2000.0,-0.003799899371943882,53,107.0
GLF,2392,2000.0,0.003533992893296484,53,45.45
GMF,2393,2000.0,0.002801140654534633,52,67.1
GNF,2401,2000.0,0.0016917136291096316,53,25.5
GOF,2404,2000.0,-0.0011129919525238064,53,1088.0
GRF,2449,2000.0,0.00014728125062990274,53,245.5
GUF,2455,2000.0,0.004827218096087654,53,431.5
GVF,2457,2000.0,-0.0035557333162555714,49,23.0
GWF,2458,2000.0,-6.788770127780126e-05,53,140.0
GXF,2474,2000.0,-0.0020125998368812695,53,206.5
GYF,2481,2000.0,0.003467508091253406,53,152.0
GZF,2485,2000.0,0.0031509849307462625,53,43.3
HAF,2489,2000.0,0.0014967236259585865,53,41.95
HBF,2492,2000.0,0.0014437554586940455,53,271.0
HCF,2498,2000.0,-0.003121564866841145,53,40.7
HIF,2520,2000.0,0.0033273813528526697,53,35.65
HLF,2542,2000.0,-0.0003958307800795152,53,47.8
HOF,2548,2000.0,-0.0008414962268388851,16,96.1
HQF,2605,2000.0,-0.006736802888128571,53,34.8
HSF,2618,2000.0,0.0002857507742330558,53,43.0
IAF,2834,2000.0,-0.0003349384640794683,53,16.35
IHF,2913,2000.0,-0.0013827433628318985,51,11.25
IIF,3006,2000.0,0.0010806024946898318,53,274.5
IJF,3008,2000.0,0.006886475589921286,53,6335.0
IMF,3019,2000.0,0.0017969376095383605,53,136.5
IOF,3034,2000.0,0.0036648486556214444,53,561.0
IPF,3035,2000.0,0.0018541072501042058,53,182.0
IQF,3036,2000.0,0.004742666308798868,53,196.0
IRF,3037,2000.0,0.0023976260505055805,53,1172.0
ITF,3042,2000.0,0.0009768659717531943,53,185.5
IXF,3189,2000.0,0.002803145137373344,53,883.0
IYF,3376,2000.0,0.004156611053472765,53,196.0
IZF,3380,2000.0,0.0008851990379717076,53,27.8
JBF,3443,2000.0,0.006624716452473378,53,6175.0
JFF,3533,2000.0,0.004564277526590308,53,1630.0
JMF,3653,2000.0,0.004797123939169752,50,5760.0
JNF,3673,2000.0,0.000779464670312177,53,68.2
JPF,3702,2000.0,0.0024414625339198915,53,108.5
JSF,4938,2000.0,0.0001906498007702088,53,89.5
JWF,5534,2000.0,0.0033796025994155343,53,77.3
JXF,6005,2000.0,-0.0019202755075879174,37,30.9
JZF,6153,2000.0,0.0009599355266713227,53,16.7
KBF,6213,2000.0,0.0019572106997142328,53,585.0
KCF,6239,2000.0,0.002481547915435418,53,288.5
KDF,6271,2000.0,0.002125395021698638,53,209.0
KEF,6278,2000.0,0.0029347892431889756,53,200.5
KFF,6282,2000.0,-0.0011135228537298332,53,45.3
KGF,6285,2000.0,0.003948568581099289,53,244.5
KIF,8039,2000.0,-0.013964432451058615,53,316.0
KKF,8163,2000.0,0.001258961788794876,37,31.5
KLF,9904,2000.0,0.0026959749347018553,53,25.2
KOF,9939,2000.0,8.051159366951204e-05,52,132.5
KPF,9945,2000.0,0.0004307432778900199,53,28.8
KSF,1477,2000.0,0.0016751036645780714,53,197.0
KUF,1802,2000.0,-0.00425038049359019,53,59.9
KWF,2328,2000.0,0.0010611527515075891,53,45.35
LBF,3044,2000.0,0.0024529629760136566,53,484.0
LCF,3045,2000.0,-0.0018850199168378126,53,115.0
LEF,3406,2000.0,-0.002844266037557784,53,751.0
LIF,6269,2000.0,0.003950496783989734,53,66.9
LMF,9914,2000.0,0.0017153202159450169,53,85.2
LOF,5880,2000.0,7.683231277057302e-05,53,24.9
LQF,2356,2000.0,0.0003622167528244465,53,67.5
LRF,2883,2000.0,0.0023392778782342495,53,32.3
LTF,4904,2000.0,0.0012871432720803267,50,101.0
LUF,4958,2000.0,-0.0004905862202161424,53,453.0
LVF,5871,2000.0,0.0021020119711063724,53,117.0
LWF,1476,2000.0,0.0021910409484624162,52,317.0
LXF,2327,2000.0,0.0021458677690271476,53,541.0
LYF,8046,2000.0,0.0008165034983734021,53,1195.0
MBF,2355,2000.0,0.0023371383676820835,53,42.85
MJF,2360,2000.0,3.03710839608652e-05,53,1988.0
MKF,2439,2000.0,0.00027608562955192456,53,82.3
MQF,6257,2000.0,0.003571248841429455,53,206.0
MVF,9938,2000.0,-0.0014837111982601574,53,42.6
NAF,3105,2000.0,-0.0008335622884776008,53,406.5
NBF,3152,2000.0,0.0010469377072064503,11,261.0
NCF,3211,2000.0,-0.0005922628321147342,53,364.0
NDF,3260,2000.0,-0.003390518886238402,53,416.5
NEF,3264,2000.0,0.004930589544533791,53,220.5
NGF,3691,2000.0,-0.002707972223448822,45,98.8
NIF,4123,2000.0,-0.0006750888000649386,53,32.1
NJF,5009,2000.0,0.0011418730441717906,51,33.5
NLF,5347,2000.0,0.0038458857037091945,53,153.5
NOF,5483,2000.0,-0.0020396923150858867,53,180.0
NQF,6121,2000.0,-0.007736859111314905,36,395.0
NSF,6147,2000.0,0.010561822794410694,53,187.5
NUF,8044,2000.0,0.0056291942438484455,29,24.95
NVF,8069,2000.0,-0.0010541878450950547,53,160.0
NWF,8299,2000.0,-0.00037021255754062556,53,2125.0
ODF,2231,2000.0,-0.0038429488319292235,18,92.1
OEF,6116,2000.0,-0.006671765857324051,53,14.3
OHF,6279,2000.0,0.004688550553571682,31,127.0
OLF,3008,100.0,0.007023220415190977,53,6335.0
OMF,1565,100.0,-0.0060093096464732595,45,94.7
OPF,2345,2000.0,0.003869674947686652,52,2065.0
OQF,6414,2000.0,0.0016639243259203023,53,403.0
ORF,1536,2000.0,-0.002978724760688891,48,50.1
OSF,1909,2000.0,0.0032474230341120276,53,11.05
OTF,3081,2000.0,0.00571248697228639,53,3315.0
OVF,6274,2000.0,0.0018700373887536785,53,1546.0
OWF,6488,2000.0,-0.001225206461747093,53,954.0
OXF,6510,2000.0,0.04319056279741125,49,2745.0
OYF,6510,100.0,0.005036214042659471,53,2645.0
OZF,3711,2000.0,0.0028605251067095306,53,593.0
PAF,3227,2000.0,-0.0009120654334053365,53,199.0
PBF,6488,100.0,-0.0003747451233408608,53,957.0
PCF,4162,2000.0,-0.004298240906746591,29,59.8
PDF,4736,2000.0,0.0026620580838491305,41,138.0
PEF,5425,2000.0,0.0012956325173080585,53,96.8
PHF,5269,2000.0,-0.004522008727948419,47,1450.0
PIF,3529,2000.0,0.0013653178975154016,53,2421.0
PJF,2383,2000.0,0.0027549242001198245,53,5905.0
PKF,6173,2000.0,-0.0016198550303844668,53,199.0
PLF,6182,2000.0,-0.0008727849990997533,53,107.5
PMF,8436,2000.0,-0.0009227569958010548,47,127.0
PNF,5269,100.0,-0.0007896933308617019,53,1453.0
PQF,8358,2000.0,-0.0042475270395376085,53,450.0
PRF,8086,2000.0,0.0003210304201759076,53,117.5
PSF,3706,2000.0,-0.003265778197416352,53,91.6
PTF,3324,2000.0,0.0010779160804327366,53,1080.0
PUF,2454,100.0,0.0005601521309838782,53,3970.0
PVF,6669,2000.0,0.0024522399561646923,53,6805.0
PWF,6669,100.0,0.003301244440411458,53,6815.0
PXF,3293,2000.0,0.0025569950421378686,53,712.0
PYF,3293,100.0,0.003956580949470942,53,710.0
QAF,5274,100.0,0.0011707396835585675,53,15720.0
QBF,3714,2000.0,0.0020182445686964183,53,63.3
QCF,2606,2000.0,0.0017100564073802905,53,72.1
QDF,3532,2000.0,-0.005534055337482413,53,381.5
QEF,2327,100.0,0.002498553214683566,53,540.0
QFF,2330,100.0,0.001067754872003361,53,2425.0
QGF,2379,100.0,-0.0011079547610268999,53,734.0
QHF,3034,100.0,0.0034296974494032544,53,561.0
QIF,3105,100.0,-0.0005286991284811328,53,407.0
QJF,3406,100.0,-0.0031532110205859643,53,751.0
QKF,1907,2000.0,0.0029389159126551032,49,30.35
QLF,3374,2000.0,0.0027611834825320178,53,335.0
QMF,2049,100.0,0.0009959965240398147,53,354.5
QNF,8299,100.0,0.00021488286903246557,53,2124.0
QOF,1717,2000.0,0.0007585529763099484,53,72.6
QPF,1904,2000.0,0.0047053993479653,49,25.55
QRF,2357,100.0,0.00012286738432660648,53,971.0
QSF,8046,100.0,0.0015230070961760804,53,1197.0
QTF,2441,2000.0,0.002654171240867856,53,120.0
QUF,8150,2000.0,-0.0009725279362930135,53,91.7
QVF,2338,2000.0,0.001583922233516272,53,39.55
QWF,2388,2000.0,0.0007824781536151182,50,74.5
QXF,2615,2000.0,0.004185895133358894,53,115.0
QYF,6547,2000.0,0.0011886720441993304,53,62.0
QZF,6770,2000.0,0.003735628659613607,53,70.8
RAF,3017,2000.0,0.002232296017737858,53,3175.0
RBF,5388,2000.0,0.002735094984005059,52,77.9
RCF,2634,2000.0,-0.003777296517231264,53,69.1
RDF,4128,2000.0,0.0027737068569362268,52,15.35
REF,4919,2000.0,0.0032820929925236634,53,123.0
RFF,3533,100.0,0.003826268833805837,53,1632.0
RGF,3653,100.0,0.004448870021469647,53,5760.0
RJF,1609,2000.0,0.002218764357894571,48,38.35
RKF,2368,2000.0,0.004790122004309968,53,1053.0
RLF,6443,2000.0,0.0016821226696472273,53,26.3
RNF,4743,2000.0,0.002113863946822177,53,47.8
ROF,6245,2000.0,-0.0026387336214909705,49,82.6
RPF,5904,2000.0,0.0003263342707736312,46,74.6
RRF,5904,100.0,0.0009248778557086949,51,74.7
RSF,3529,100.0,0.0038172664008991448,53,2425.0
RUF,9958,2000.0,-0.0038153942230816696,53,95.5
RVF,2308,100.0,0.004081512094406026,53,1762.0
RWF,3443,100.0,0.0067335068345708805,53,6175.0
SAF,1795,2000.0,-0.0052724491884893155,48,194.5
SBF,1905,2000.0,0.0050851071349107164,53,13.65
SCF,1477,100.0,0.0012038939709600157,53,198.0
SDF,1513,2000.0,-0.00017066497022736975,53,166.5
SEF,2345,100.0,0.00438964731409545,53,2068.0
SFF,2383,100.0,0.003158728068050019,53,5920.0
SJF,3005,2000.0,0.0025525469441266997,49,117.0
SKF,8112,2000.0,-0.0008459705035863476,53,93.0
SLF,2376,100.0,-0.001942595488340042,53,351.5
SVF,2059,100.0,0.005025430905988646,53,14605.0
SWF,9958,100.0,-0.001404289926434383,53,95.3
SYF,3680,2000.0,0.004358804924216502,41,491.0
SZF,3680,100.0,0.0033371549093092405,53,491.5
UAF,1503,2000.0,-0.0008942622504260802,53,201.0
UBF,6139,2000.0,0.004422998638300983,52,806.0
UCF,6188,2000.0,0.0010311835658329924,34,68.5
UFF,6505,2000.0,0.0015354061030272473,53,70.6
UHF,3017,100.0,0.002941659200056841,53,3190.0
UIF,6526,100.0,-0.00047542982074172716,53,590.0
ULF,3324,100.0,0.002105317963499583,53,1089.0
UMF,3661,2000.0,0.005494279453076113,53,3980.0
UOF,3661,100.0,0.0036462329035779166,53,3995.0
UPF,6472,2000.0,0.005608455208270531,53,461.0
UQF,6472,100.0,0.0016105273402456325,53,460.0
UTF,2486,2000.0,0.0012942331913280132,53,263.5
UUF,6757,2000.0,0.00135668013922563,46,56.5
UWF,6223,100.0,0.005580960909851081,53,5075.0
UXF,2329,2000.0,0.000509547437911186,49,44.05
UYF,6290,2000.0,-0.004822330618171554,53,239.5
UZF,2404,100.0,0.0011528588414088125,53,1089.0
VAF,1608,2000.0,-0.002918938211424446,51,38.25
VBF,2367,2000.0,-0.004150256475717491,53,44.75
VCF,2421,2000.0,0.003715687264811766,53,152.5
VDF,2360,100.0,0.004364224661391688,53,1998.0
VEF,3665,2000.0,0.0020572439628997524,53,2018.0
VFF,3665,100.0,0.004898670154649252,53,2024.0
VGF,2368,100.0,0.0036677984006907183,53,1052.0
VIF,2395,2000.0,0.0032991257905610385,52,688.0
VJF,3211,100.0,-0.001179335328276483,53,364.5
VKF,6139,100.0,0.003859044152749084,53,810.0
VLF,8932,2000.0,0.00433865457037999,53,117.0
VMF,1519,2000.0,-0.0022741649950607716,53,718.0
VNF,1519,100.0,0.0016271136132757424,53,721.0
VOF,2449,100.0,-0.00039901416675978046,53,246.5
VPF,3711,100.0,0.0029596511544611316,53,595.0
KAF,6176,2000.0,0.0010898227153492434,53,98.4
