契約代碼,sid,契約乘數,日均溢價,有效格數,期貨收盤
CAF,1303,2000.0,-0.0020003501177419196,53,227.0
CBF,2002,2000.0,0.0020160948708051836,53,19.2
CCF,2303,2000.0,0.002218850651946973,53,119.0
CDF,2330,2000.0,0.002842110993982733,53,2419.0
CEF,2881,2000.0,-0.0004555202480651205,53,142.0
CFF,1301,2000.0,0.003254162207651313,53,63.7
CGF,2324,2000.0,-0.0002778569301415621,53,39.55
CHF,2409,2000.0,-0.007278393164351556,53,25.05
CJF,2880,2000.0,0.0008745836202856277,52,39.45
CKF,2882,2000.0,0.001552632750514988,53,103.5
CLF,2886,2000.0,0.004418827743168963,53,46.35
CMF,2887,2000.0,0.00338367094177434,53,37.35
CNF,2891,2000.0,0.00193836467975347,53,64.1
CQF,1216,2000.0,0.005504624921736035,53,77.0
CRF,1402,2000.0,0.0018668103788995476,53,28.5
CSF,1605,2000.0,0.002676246550431954,53,39.05
CUF,2323,2000.0,0.0025886497532137793,53,10.95
CWF,2352,2000.0,0.002266684361324196,50,28.05
CXF,2371,2000.0,0.0031579053075540824,53,29.6
CYF,2408,2000.0,0.005013858002095075,53,543.0
CZF,2603,2000.0,0.004106527581472779,53,233.5
DAF,2609,2000.0,0.0027446607010559016,53,58.4
DBF,2610,2000.0,0.0008624176664779526,53,20.75
DCF,2801,2000.0,0.003945975708143072,53,24.75
DEF,2890,2000.0,0.002191790722521719,53,39.5
DFF,1101,2000.0,0.001365230112988161,53,24.1
DGF,1326,2000.0,0.003828502406517036,53,63.6
DHF,2317,2000.0,0.0018996234062714674,53,252.5
DIF,2337,2000.0,0.003174160016413928,53,128.0
DJF,2357,2000.0,0.001711366822957275,53,970.0
DKF,2382,2000.0,0.0010974962029058732,53,333.0
DLF,2412,2000.0,0.0007661089328752468,53,136.0
DNF,2884,2000.0,0.0017426595993111267,53,38.45
DOF,2885,2000.0,0.0009802625016342677,53,63.2
DPF,2892,2000.0,0.004398836303893205,53,33.45
DQF,3481,2000.0,-0.0014988720929609042,53,46.3
DSF,2353,2000.0,0.0021973358559966997,53,31.05
DVF,2454,2000.0,0.0015698337359161096,53,3880.0
DWF,2915,2000.0,0.0033759469423692663,53,58.6
DXF,3231,2000.0,0.0024268897918003404,53,178.5
DYF,1102,2000.0,0.002641207437973878,53,35.1
DZF,1210,2000.0,0.006880004856331691,38,52.8
EEF,1312,2000.0,-0.006993006993007089,53,14.2
EGF,1314,2000.0,0.004771766590151212,53,8.21
EHF,1319,2000.0,0.0008744886398055167,49,81.9
