契約代碼,sid,契約乘數,日均溢價,有效格數,期貨收盤
CAF,1303,2000.0,0.000730201911952778,53,237.0
CBF,2002,2000.0,0.0018412061473873013,53,19.15
CCF,2303,2000.0,0.002355603305527563,53,126.0
CDF,2330,2000.0,0.002403987004849968,53,2393.0
CEF,2881,2000.0,0.0011831402482625497,53,143.0
CFF,1301,2000.0,0.002345607581178595,53,67.4
CGF,2324,2000.0,0.0022213293121323132,53,39.9
CHF,2409,2000.0,-0.00626844121535166,53,26.25
CJF,2880,2000.0,0.0010523473783363483,53,42.7
CKF,2882,2000.0,0.0011319139756982603,53,109.5
CLF,2886,2000.0,0.0012600784700422744,53,48.85
CMF,2887,2000.0,0.0014143576854218967,53,41.1
CNF,2891,2000.0,0.002347222073688621,53,66.2
CQF,1216,2000.0,0.0016418788472879749,53,76.7
CRF,1402,2000.0,0.002336923780950247,53,29.25
CSF,1605,2000.0,0.0010656785001052149,53,38.1
CUF,2323,2000.0,0.003168413960349238,49,11.0
CWF,2352,2000.0,0.005019932194704608,52,28.95
CXF,2371,2000.0,-0.0019328811175210678,53,28.25
CYF,2408,2000.0,0.002553983454672403,53,520.0
CZF,2603,2000.0,0.000727989425191176,53,234.0
DAF,2609,2000.0,0.0011483411792259824,53,57.7
DBF,2610,2000.0,0.00042021373701280453,53,20.45
DCF,2801,2000.0,0.0013997301642757905,44,25.75
DEF,2890,2000.0,0.0011930070641428447,53,42.25
DFF,1101,2000.0,0.0010670330974572302,53,24.85
DGF,1326,2000.0,0.001925967841693961,53,73.2
DHF,2317,2000.0,0.0009372568877908707,53,251.5
DIF,2337,2000.0,0.0027172923509738455,53,123.0
DJF,2357,2000.0,0.003445871214261848,53,1007.0
DKF,2382,2000.0,0.0012574163198645035,53,336.5
DLF,2412,2000.0,0.0013876014847157973,53,137.5
DNF,2884,2000.0,0.0022937900557826974,52,40.6
DOF,2885,2000.0,-0.001106615616551894,53,66.3
DPF,2892,2000.0,0.00192344840189544,53,36.3
DQF,3481,2000.0,-0.003032672635033924,53,48.5
DSF,2353,2000.0,-0.0015248986135425406,53,32.05
DVF,2454,2000.0,0.0025777436871902695,53,4265.0
DWF,2915,2000.0,0.0037409670580886385,41,57.4
DXF,3231,2000.0,0.001770166405113878,53,185.5
DYF,1102,2000.0,0.00016288968553607907,53,35.0
EEF,1312,2000.0,-0.00018083610315976976,53,15.3
EGF,1314,2000.0,0.0008755401305366713,53,8.29
EHF,1319,2000.0,0.0008303749563092951,45,83.1
EKF,1440,2000.0,0.004903939708034744,53,14.3
EMF,1504,2000.0,-0.0003112602564432082,53,72.0
EOF,1560,2000.0,0.004101530770513252,52,717.0
EPF,1590,2000.0,0.0029776730400773487,51,1389.0
EYF,1718,2000.0,8.746946039002839e-05,53,10.9
EZF,1722,2000.0,-0.0015422784645144968,53,44.55
FBF,2006,2000.0,-0.004130224084672879,41,81.2
FEF,2027,2000.0,0.0018494628721129785,52,49.75
