契約代碼,sid,契約乘數,日均溢價,有效格數,期貨收盤
CAF,1303,2000.0,0.0031853176805196007,53,223.5
CBF,2002,2000.0,0.0013857157407096928,53,19.1
CCF,2303,2000.0,0.0038701214239037266,53,130.5
CDF,2330,2000.0,0.0016830060590359904,53,2429.0
CEF,2881,2000.0,-0.0010495907432678064,53,144.5
CFF,1301,2000.0,0.0022072234550068845,53,63.2
CGF,2324,2000.0,0.0021518179664752253,53,39.85
CHF,2409,2000.0,-0.004212535663029511,53,25.85
CJF,2880,2000.0,-0.00015095572194329633,53,40.45
CKF,2882,2000.0,0.0026177606755088895,53,106.5
CLF,2886,2000.0,0.002113728001601631,53,48.1
CMF,2887,2000.0,0.0014248235589050192,53,37.55
CNF,2891,2000.0,-0.0011332987611941787,52,64.4
CQF,1216,2000.0,0.001631888602086657,51,75.8
CRF,1402,2000.0,0.002146644595778299,53,28.2
CSF,1605,2000.0,0.0019822381013800397,53,39.3
CUF,2323,2000.0,0.0014585457229878771,44,11.0
CWF,2352,2000.0,-0.0005550306669033223,51,28.25
CXF,2371,2000.0,-0.0002010496018202051,53,28.6
CYF,2408,2000.0,0.000473095241182247,53,542.0
CZF,2603,2000.0,0.0023725506058535576,53,232.5
DAF,2609,2000.0,0.0025531116217007025,53,56.5
DBF,2610,2000.0,0.0001387386405428524,53,20.45
DCF,2801,2000.0,0.007413197749122791,52,24.7
DEF,2890,2000.0,-0.0001343767881337155,53,39.7
DFF,1101,2000.0,0.0007773393150853945,53,24.35
DGF,1326,2000.0,0.002708755039907047,53,62.7
DHF,2317,2000.0,0.0008194190365217411,53,253.5
DIF,2337,2000.0,0.0021557261279925217,53,127.0
DJF,2357,2000.0,-0.00014098366393347443,53,963.0
DKF,2382,2000.0,0.00048558002176575076,53,333.0
DLF,2412,2000.0,-0.000345295350844735,53,136.0
DNF,2884,2000.0,0.0015534000120684451,53,38.7
DOF,2885,2000.0,-0.00020604177799074164,53,63.7
DPF,2892,2000.0,0.0012672520685156005,53,34.3
DQF,3481,2000.0,-0.0005877683674576471,53,48.7
DSF,2353,2000.0,0.0006407489868245227,53,31.0
DVF,2454,2000.0,0.001144669883809164,53,4005.0
DWF,2915,2000.0,0.0025700864625698115,53,57.3
DXF,3231,2000.0,0.002214930434302557,53,178.5
DYF,1102,2000.0,-0.00019249113493751723,53,34.4
DZF,1210,2000.0,-0.0003275606987669377,35,52.0
EEF,1312,2000.0,-0.0029787542556540753,53,14.1
EGF,1314,2000.0,0.0012339854741586728,53,8.1
EHF,1319,2000.0,-0.000758154033095179,53,82.2
EKF,1440,2000.0,8.718610019445451e-05,53,13.7
EMF,1504,2000.0,0.002715968878995664,53,72.6
EPF,1590,2000.0,0.0021808825068356337,53,1420.0
EYF,1718,2000.0,0.003673310939793749,53,10.85
EZF,1722,2000.0,-0.0002879170914253207,35,44.55
FBF,2006,2000.0,8.313786690881259e-05,48,80.5
FEF,2027,2000.0,0.0017508888785792928,53,48.65
FFF,2049,2000.0,0.00289053730659321,53,358.0
FGF,2059,2000.0,0.003429825849774563,53,14385.0
FKF,2105,2000.0,0.0015946493130602805,53,30.55
FNF,2201,2000.0,0.0014611835213343717,48,28.5
FQF,2301,2000.0,0.0016887853452610387,53,317.5
FRF,2308,2000.0,0.002929855197562061,53,1843.0
FSF,2312,2000.0,-0.001449207085014893,53,31.8
FTF,2313,2000.0,0.0017158617129352809,53,242.0
FVF,2331,2000.0,-0.00047028223133276326,48,19.75
FWF,2332,2000.0,0.0016077871127674044,53,20.5
FYF,2340,2000.0,-0.00010999222775477526,53,34.2
FZF,2344,2000.0,-0.002329212921638671,53,182.5
GAF,2347,2000.0,0.0014029809422267474,47,86.5
GCF,2354,2000.0,0.0006511251795185298,53,64.3
GHF,2376,2000.0,0.0012961189525252004,53,349.5
GIF,2377,2000.0,-0.004032299588790342,53,144.5
GJF,2379,2000.0,0.00042391244591277955,52,728.0
GKF,2385,2000.0,-0.0032328180051299383,53,109.0
GLF,2392,2000.0,0.0014438019052037633,52,45.1
GMF,2393,2000.0,0.003954174877020433,49,66.3
GNF,2401,2000.0,0.005319548552420992,52,26.05
GOF,2404,2000.0,-2.965717442101172e-05,53,1074.0
GRF,2449,2000.0,0.0009309388638556271,53,272.0
GUF,2455,2000.0,0.005928380272784373,53,437.5
GVF,2457,2000.0,0.012818370891270345,51,23.35
GWF,2458,2000.0,-0.0014197023150013088,53,138.5
GXF,2474,2000.0,-0.0025523013670899655,53,206.0
GYF,2481,2000.0,0.004690573958010984,53,154.0
GZF,2485,2000.0,0.0032943958029893567,53,43.25
HAF,2489,2000.0,0.0022504718723454697,53,40.7
HBF,2492,2000.0,0.005007574588137381,53,315.5
HCF,2498,2000.0,-0.0041758251045577975,53,40.45
HHF,2515,2000.0,0.00025490489082661714,50,12.05
HIF,2520,2000.0,0.003351883890377886,34,35.3
HLF,2542,2000.0,-0.003297596359820457,51,47.2
HOF,2548,2000.0,0.0023874310022665,53,94.0
HQF,2605,2000.0,-0.0008960449359850142,53,35.15
HSF,2618,2000.0,-0.00047379821166701106,53,41.8
IAF,2834,2000.0,0.003570480416538082,34,16.5
IHF,2913,2000.0,0.0009893391461112567,50,11.15
IIF,3006,2000.0,0.003077025916536953,53,271.0
IJF,3008,2000.0,0.0008041160675671148,53,7085.0
IMF,3019,2000.0,-0.00013574768272641368,53,138.0
IOF,3034,2000.0,0.000629759189549235,50,550.0
IPF,3035,2000.0,0.0034974884860422594,53,181.0
IQF,3036,2000.0,0.003077676859556427,53,194.5
IRF,3037,2000.0,0.0018702932628610188,53,1119.0
ITF,3042,2000.0,-0.00019636510439996585,53,189.0
IXF,3189,2000.0,0.003512485104521755,53,915.0
IYF,3376,2000.0,0.0029444052726585908,53,219.0
IZF,3380,2000.0,0.00047579320585774536,52,28.1
JBF,3443,2000.0,0.005405451358563941,53,6050.0
JFF,3533,2000.0,0.004994622386976958,47,1735.0
JMF,3653,2000.0,0.003140938797463868,53,5790.0
JNF,3673,2000.0,-0.0008350665514302963,53,67.6
JPF,3702,2000.0,0.006667356755905529,53,101.0
JSF,4938,2000.0,0.0021165676878914163,51,89.2
JWF,5534,2000.0,,3,75.3
JXF,6005,2000.0,-0.002634207424038247,41,31.35
JZF,6153,2000.0,-0.0009362416667421594,52,17.85
KBF,6213,2000.0,0.0026052255591461596,53,584.0
KCF,6239,2000.0,0.002904903510815972,53,288.5
KDF,6271,2000.0,0.0023021655289450276,53,216.0
KEF,6278,2000.0,0.0036672931234624636,53,204.0
KFF,6282,2000.0,-0.0016994492027456753,53,45.35
KGF,6285,2000.0,0.0016300073886953655,53,248.5
KIF,8039,2000.0,0.0004077252161164238,53,347.5
KKF,8163,2000.0,0.0011462229967517444,47,32.0
KLF,9904,2000.0,0.0026221184458127727,53,24.4
KPF,9945,2000.0,0.0012346974387422108,53,27.95
KSF,1477,2000.0,0.002166818097466187,53,197.0
KUF,1802,2000.0,-0.0015500779288887938,53,60.8
KWF,2328,2000.0,-0.0008718154971836696,53,46.2
LBF,3044,2000.0,0.00235449123656725,52,492.5
LCF,3045,2000.0,-0.0021321855612257473,53,115.0
LEF,3406,2000.0,-0.0021539297855207415,53,908.0
LIF,6269,2000.0,0.004283573760582748,53,75.7
LMF,9914,2000.0,0.0014045492433130743,53,83.1
LOF,5880,2000.0,0.0019860661961833455,53,25.2
LQF,2356,2000.0,-0.00023137505524793633,53,64.8
LRF,2883,2000.0,0.0024189281853877155,52,32.75
LTF,4904,2000.0,0.002627320701623072,46,100.5
LUF,4958,2000.0,0.0016880645263048567,53,482.0
LVF,5871,2000.0,0.0022431313095543025,53,113.5
LWF,1476,2000.0,-0.002945660749523211,31,311.0
LXF,2327,2000.0,0.0040957821013292445,53,603.0
LYF,8046,2000.0,0.0008618373354914455,53,1263.0
MBF,2355,2000.0,0.0036581602618510917,53,45.25
MJF,2360,2000.0,0.004852968739751344,53,2043.0
MKF,2439,2000.0,0.002522914426371886,47,78.7
MQF,6257,2000.0,0.004778002488909639,53,221.0
MVF,9938,2000.0,-0.0034275729068851814,53,41.95
NAF,3105,2000.0,0.0034028122744812544,53,444.5
NBF,3152,2000.0,0.0034310761191613673,52,250.5
NCF,3211,2000.0,0.0007509807442233272,53,400.0
NDF,3260,2000.0,-0.004013013712804749,53,411.0
NEF,3264,2000.0,0.00477654481381881,53,237.5
NGF,3691,2000.0,-0.006434746418402703,53,99.9
NIF,4123,2000.0,-0.00041457380373122605,53,31.65
NJF,5009,2000.0,-0.0007615279166984035,53,33.25
NLF,5347,2000.0,0.0033110510303044276,53,154.5
NOF,5483,2000.0,-0.001596221027609965,53,184.0
NQF,6121,2000.0,-0.007629979259353407,52,405.0
NSF,6147,2000.0,0.0020843934729583642,53,185.0
NVF,8069,2000.0,-0.0002909423952753214,53,161.5
NWF,8299,2000.0,-0.0006048892467744431,53,2154.0
ODF,2231,2000.0,,0,92.0
OEF,6116,2000.0,-0.007567787118592125,53,14.4
OHF,6279,2000.0,-0.0024221453287197148,34,128.0
OLF,3008,100.0,0.0017746217414950376,53,7060.0
OMF,1565,100.0,0.001453026004454265,53,97.4
OPF,2345,2000.0,0.0009107835001349638,53,2135.0
OQF,6414,2000.0,0.004430141260366131,53,394.0
ORF,1536,2000.0,-0.0010259699180667002,52,50.2
OSF,1909,2000.0,0.0020996086874138955,53,10.9
OTF,3081,2000.0,0.005274294809654599,53,3340.0
OUF,3552,2000.0,,2,44.15
OVF,6274,2000.0,0.004965245225638606,53,1489.0
OWF,6488,2000.0,-0.0007094572045148362,53,975.0
OYF,6510,100.0,0.004441898646290869,53,2690.0
OZF,3711,2000.0,0.0030018244099687757,53,628.0
PAF,3227,2000.0,0.0024150391918041493,53,197.5
PBF,6488,100.0,0.00010735230092721896,53,976.0
PEF,5425,2000.0,-0.0013040060231724715,53,96.7
PGF,2633,2000.0,0.0007227526708164343,53,26.4
PHF,5269,2000.0,-0.008778950348669724,48,1450.0
PIF,3529,2000.0,0.022023833072814872,50,2620.0
PJF,2383,2000.0,0.003647697255620553,53,5535.0
PKF,6173,2000.0,0.003949686368785925,53,240.0
PLF,6182,2000.0,0.003024265814860246,53,110.5
PMF,8436,2000.0,-0.0006200317776512976,32,125.5
PNF,5269,100.0,0.00023608230605621093,53,1448.0
PPF,5457,2000.0,-0.0050776873585997905,52,27.8
PQF,8358,2000.0,0.0002732105325386449,53,544.0
PRF,8086,2000.0,-7.089162068181472e-05,53,118.5
PSF,3706,2000.0,-0.00244940135597365,53,92.0
PTF,3324,2000.0,0.001392104052004144,53,1145.0
PUF,2454,100.0,0.0007149454719889106,53,4010.0
PVF,6669,2000.0,0.005372249622418523,53,7285.0
PWF,6669,100.0,0.004991303972210628,53,7285.0
PXF,3293,2000.0,0.002381993026065338,44,709.0
PYF,3293,100.0,0.004484730863316007,53,710.0
PZF,5274,2000.0,-0.013520526482273603,33,15280.0
QAF,5274,100.0,0.005541491845471491,51,15730.0
QBF,3714,2000.0,0.0003039846434041374,53,62.5
QCF,2606,2000.0,0.0029489488668641324,53,72.8
QDF,3532,2000.0,-0.007480594121406521,53,397.5
QEF,2327,100.0,0.003750680381557643,53,603.0
QFF,2330,100.0,0.0017999236564443222,53,2429.0
QGF,2379,100.0,0.002544665051759402,53,726.0
QHF,3034,100.0,0.0016338799402608824,53,547.0
QIF,3105,100.0,0.0032958308457802254,53,443.0
QJF,3406,100.0,-0.002047624339085697,53,908.0
QKF,1907,2000.0,0.005633721289255898,42,30.0
