契約代碼,sid,契約乘數,日均溢價,有效格數,期貨收盤
CAF,1303,2000.0,0.0008331063028892101,53,238.5
CBF,2002,2000.0,0.003567385859210459,53,18.75
CCF,2303,2000.0,0.004662199184961251,53,157.5
CDF,2330,2000.0,0.0043143039403654,53,2469.0
CEF,2881,2000.0,0.002960867300530141,52,151.5
CFF,1301,2000.0,0.00287700092961392,53,64.9
CGF,2324,2000.0,3.923788198554449e-05,53,38.1
CHF,2409,2000.0,-0.0051492888878115605,53,30.65
CJF,2880,2000.0,0.003597883928989328,53,47.75
CKF,2882,2000.0,0.003174487049804443,53,110.0
CLF,2886,2000.0,0.002573588745525004,53,51.0
CMF,2887,2000.0,0.0035237997169203076,53,43.05
CNF,2891,2000.0,0.0014130482622780878,53,70.1
CQF,1216,2000.0,0.0034622699212995263,53,75.3
CRF,1402,2000.0,0.004265057772610428,53,28.25
CSF,1605,2000.0,0.0025601214277439317,53,37.35
CUF,2323,2000.0,0.010653614666357416,53,10.75
CWF,2352,2000.0,0.0019488378662222165,53,29.2
CXF,2371,2000.0,0.00019784518437317863,53,29.25
CYF,2408,2000.0,0.004218027837809723,53,526.0
CZF,2603,2000.0,0.004273975340327881,53,241.5
DAF,2609,2000.0,0.005237479259633734,53,61.4
DBF,2610,2000.0,0.0006549990170007823,53,20.3
DCF,2801,2000.0,0.0038207606316718948,53,29.3
DEF,2890,2000.0,0.003481123658855403,53,45.9
DFF,1101,2000.0,0.003921873746133915,53,24.5
DGF,1326,2000.0,0.0029669638195067827,53,68.7
DHF,2317,2000.0,0.003573725038427793,53,252.5
DIF,2337,2000.0,0.006829230226670209,53,122.0
DJF,2357,2000.0,0.0033207469745079733,53,957.0
DKF,2382,2000.0,0.002950038257756445,53,344.5
DLF,2412,2000.0,0.003390658793562987,53,145.5
DNF,2884,2000.0,0.002887357308237597,53,45.3
DOF,2885,2000.0,0.004094811710897315,53,70.1
DPF,2892,2000.0,0.004240716380650407,53,40.0
DQF,3481,2000.0,-0.0038123363017522195,53,48.4
DSF,2353,2000.0,0.0010911188622826906,53,32.1
DVF,2454,2000.0,0.004198908271758575,53,4765.0
DWF,2915,2000.0,0.004479942563529676,53,59.1
DXF,3231,2000.0,0.0050161300388247496,53,188.5
DYF,1102,2000.0,0.0030152005878626787,53,35.3
DZF,1210,2000.0,-0.006518565583460019,50,52.0
EEF,1312,2000.0,0.002705973417449073,53,14.75
EGF,1314,2000.0,0.003959726383744342,53,9.06
EHF,1319,2000.0,0.0015963580643456054,51,80.2
EKF,1440,2000.0,0.0014269727631498685,53,13.6
EMF,1504,2000.0,0.001079225431373145,53,69.8
EOF,1560,2000.0,0.004680933647191578,53,902.0
EPF,1590,2000.0,0.011151997594933937,20,1252.0
EYF,1718,2000.0,0.0007107203146686822,53,10.65
EZF,1722,2000.0,0.0019399037911257474,53,42.5
FBF,2006,2000.0,0.0006304485697170975,52,87.2
FEF,2027,2000.0,0.005064729706085752,53,47.5
FFF,2049,2000.0,-0.005089703762622174,53,336.5
FGF,2059,2000.0,-0.0006424271954767424,50,12435.0
FKF,2105,2000.0,0.005258207699995192,49,30.25
FNF,2201,2000.0,0.003736082548774413,53,29.95
FQF,2301,2000.0,0.0020686699949257663,53,283.5
FRF,2308,2000.0,0.005058854947813633,53,1745.0
FSF,2312,2000.0,-0.002491916995630473,53,31.15
FTF,2313,2000.0,0.0031528270817226837,53,228.5
FVF,2331,2000.0,-0.0064259620482133226,49,18.95
FWF,2332,2000.0,-0.0012582366340224275,53,19.55
FYF,2340,2000.0,0.0005178563627099735,52,34.0
FZF,2344,2000.0,0.0047249888405511324,53,181.0
GAF,2347,2000.0,0.0034161268480107565,39,90.5
GCF,2354,2000.0,0.00250684775152146,53,66.4
GHF,2376,2000.0,0.0006525422251535699,53,358.0
GIF,2377,2000.0,0.0019638930384576507,53,155.5
GJF,2379,2000.0,0.0020549339108500587,50,727.0
GKF,2385,2000.0,0.002618889338696847,27,106.5
GLF,2392,2000.0,0.0056772318537483425,53,42.1
GMF,2393,2000.0,0.00373656458252472,33,64.5
GNF,2401,2000.0,0.009179831730772858,30,25.7
GOF,2404,2000.0,0.0005391550766853046,53,1125.0
GRF,2449,2000.0,0.005152296316117385,53,292.5
