契約代碼,sid,契約乘數,日均溢價,有效格數,期貨收盤
OSF,1909,2000.0,0.008140012322149844,53,11.05
OTF,3081,2000.0,0.003493527274465169,53,2755.0
OVF,6274,2000.0,0.003884121773043218,53,1455.0
OWF,6488,2000.0,-0.007946403320168027,53,993.0
OXF,6510,2000.0,0.008047472109896425,23,2670.0
OYF,6510,100.0,0.003935324643356961,53,2640.0
OZF,3711,2000.0,-5.712334791534393e-05,53,589.0
PAF,3227,2000.0,0.0008781481457852633,53,192.5
PBF,6488,100.0,-0.007781879133796482,53,994.0
PCF,4162,2000.0,-0.0017841497504930005,50,59.0
PDF,4736,2000.0,0.0020739077967616825,50,141.5
PEF,5425,2000.0,-0.0031232998495287216,53,85.5
PHF,5269,2000.0,0.0026751694702052175,52,1400.0
PIF,3529,2000.0,-0.006832355074638821,53,2216.0
PJF,2383,2000.0,0.006994763302139842,53,5535.0
PKF,6173,2000.0,-0.004359304355935452,53,200.0
PLF,6182,2000.0,-0.0016735913294529906,53,109.5
PMF,8436,2000.0,0.002428452703082606,53,125.0
PNF,5269,100.0,0.0008881659800193782,52,1402.0
PPF,5457,2000.0,0.0034865900565386574,49,27.1
PQF,8358,2000.0,-0.006251623993429129,53,410.0
PRF,8086,2000.0,-0.001418574785665813,53,112.0
PSF,3706,2000.0,-0.0034271418079878635,53,91.6
PTF,3324,2000.0,-0.003483138929706381,52,1000.0
PUF,2454,100.0,0.0012511304378542431,53,3760.0
PVF,6669,2000.0,0.00419743382072595,53,6290.0
PWF,6669,100.0,0.004110226970730288,53,6305.0
PXF,3293,2000.0,0.00018913871507583146,53,722.0
PYF,3293,100.0,0.0018889026958694296,53,725.0
PZF,5274,2000.0,-0.007351278111883744,42,14955.0
QAF,5274,100.0,0.0025422987871476965,47,15110.0
QBF,3714,2000.0,0.00037695883603497144,53,57.6
QCF,2606,2000.0,0.0038279830146089725,53,72.2
QDF,3532,2000.0,0.0007196218769148044,53,376.0
QEF,2327,100.0,0.0012432958347835762,53,548.0
QFF,2330,100.0,0.001264616983011041,53,2374.0
QGF,2379,100.0,-0.001628273702688026,53,714.0
QHF,3034,100.0,-0.0005299278722170766,53,544.0
QIF,3105,100.0,0.00032336145088273787,53,354.0
QJF,3406,100.0,-0.001112051397070373,53,658.0
QKF,1907,2000.0,0.00450988835454003,53,31.05
QLF,3374,2000.0,-0.00012083140639609232,53,300.5
QMF,2049,100.0,-0.00046874132736927633,53,338.5
QNF,8299,100.0,-0.0010192328282386956,53,2134.0
QOF,1717,2000.0,0.0007710423331824414,53,70.7
QPF,1904,2000.0,0.004042817705281912,53,25.85
QQF,3078,2000.0,-0.0007963963138982348,49,54.0
QRF,2357,100.0,0.0026652697221203167,53,927.0
QSF,8046,100.0,0.0018133584950243765,53,1131.0
QTF,2441,2000.0,0.001746201071864777,53,113.5
QUF,8150,2000.0,0.0013626601297903943,53,88.0
QWF,2388,2000.0,0.002928992425300581,52,72.2
QXF,2615,2000.0,0.003231086445815278,53,125.5
QYF,6547,2000.0,-0.00612848106991143,53,54.8
QZF,6770,2000.0,0.0031413490158026317,53,71.0
RAF,3017,2000.0,0.004518838066484506,53,2850.0
RBF,5388,2000.0,0.002613928810722276,52,77.8
RCF,2634,2000.0,-0.00016123131878560025,53,68.9
RDF,4128,2000.0,0.00539867355993083,53,15.3
REF,4919,2000.0,0.002010045644921432,53,115.0
RFF,3533,100.0,0.005056104747633447,53,1619.0
RGF,3653,100.0,0.0026503269723008502,53,5100.0
RJF,1609,2000.0,0.005320182792862048,53,37.7
RKF,2368,2000.0,0.004043201582473066,53,945.0
RLF,6443,2000.0,0.001382437436356776,35,25.9
RNF,4743,2000.0,0.0013212218737305788,53,47.5
ROF,6245,2000.0,-0.0006346481229165754,19,81.8
RPF,5904,2000.0,-0.0015370408849745695,53,75.9
RRF,5904,100.0,0.0024487920530381854,53,76.2
RSF,3529,100.0,0.002273509900555742,53,2203.0
RUF,9958,2000.0,-0.00434114077158269,52,96.1
RVF,2308,100.0,0.0028591303537565805,53,1735.0
RWF,3443,100.0,0.003738852244489257,53,5335.0
SAF,1795,2000.0,-0.0006200112195433803,53,196.5
SBF,1905,2000.0,0.0032014711429664165,50,13.4
SCF,1477,100.0,0.0013708819485829375,53,201.0
SDF,1513,2000.0,-0.004335014627665298,53,163.0
SEF,2345,100.0,0.003532913102536601,53,2060.0
SFF,2383,100.0,0.005591738974682888,53,5555.0
SJF,3005,2000.0,0.004835896541172712,49,115.5
SKF,8112,2000.0,-0.0011769746219202955,53,95.0
SLF,2376,100.0,-0.0018756907003699592,53,339.5
SVF,2059,100.0,-0.0025214924577827954,53,14385.0
SWF,9958,100.0,-0.003705600238509188,53,97.4
SYF,3680,2000.0,0.01263420044184853,52,466.0
SZF,3680,100.0,0.0013072060805466102,53,465.0
UAF,1503,2000.0,0.000604167776434725,53,198.0
UBF,6139,2000.0,0.004353231504058039,50,761.0
UCF,6188,2000.0,,1,67.0
UFF,6505,2000.0,0.0030285900765216357,53,69.6
UHF,3017,100.0,0.004381022529246083,53,2850.0
ULF,3324,100.0,-0.004030827577603797,53,1010.0
UMF,3661,2000.0,0.003296986552853092,50,3730.0
UOF,3661,100.0,0.0032205151678574495,53,3735.0
UPF,6472,2000.0,0.00452641988737693,35,453.0
UQF,6472,100.0,0.0024664424658713316,53,455.0
UTF,2486,2000.0,0.0013996603184044136,53,247.0
UVF,6223,2000.0,-0.010166205246028783,40,5545.0
UWF,6223,100.0,-0.0018795895232919183,53,5540.0
UXF,2329,2000.0,-0.0011249842091258298,52,44.05
UYF,6290,2000.0,-0.003512861678814066,53,227.5
UZF,2404,100.0,-0.00015414562196739863,53,1067.0
VAF,1608,2000.0,0.0009642110602465425,50,36.9
VBF,2367,2000.0,-0.005350232551121841,53,42.1
VCF,2421,2000.0,0.004169158100206289,44,144.0
VDF,2360,100.0,-0.0003968612165525756,53,2074.0
VEF,3665,2000.0,0.008758895011548102,53,2069.0
VFF,3665,100.0,0.008194280935316288,53,2069.0
VGF,2368,100.0,0.0032849917897736325,53,952.0
VIF,2395,2000.0,-0.005692726109115162,52,653.0
VJF,3211,100.0,0.0008178668229891406,53,322.5
VKF,6139,100.0,0.005610680340752854,53,762.0
VLF,8932,2000.0,-0.0020162496322619623,47,105.0
VNF,1519,100.0,0.002194091147048912,52,713.0
VOF,2449,100.0,-0.0021706262596439996,53,239.5
VPF,3711,100.0,0.00016566456027210791,53,589.0
KAF,6176,2000.0,0.00864205476198348,53,101.5
