契約代碼,sid,契約乘數,日均溢價,有效格數,期貨收盤
CAF,1303,2000.0,0.0019281103094738812,53,188.5
CBF,2002,2000.0,0.002572946623092099,53,19.15
CCF,2303,2000.0,0.0011641581181411498,53,126.5
CDF,2330,2000.0,0.0024545687420689396,53,2401.0
CEF,2881,2000.0,0.0011440985407875867,53,141.5
CFF,1301,2000.0,-0.00046400591965269994,53,58.2
CGF,2324,2000.0,-0.00133786705429831,53,40.65
CHF,2409,2000.0,-0.009296530736413029,53,25.5
CJF,2880,2000.0,0.0043484976847842265,53,39.9
CKF,2882,2000.0,0.0016558199459131954,53,103.0
CLF,2886,2000.0,0.0031686437546550724,53,46.95
CMF,2887,2000.0,0.0007673002614376504,53,37.15
CNF,2891,2000.0,0.0019355882261329464,53,64.3
CQF,1216,2000.0,0.0048677908356036265,53,77.9
CRF,1402,2000.0,0.001258655307107249,53,28.85
CSF,1605,2000.0,0.0024605088969468017,53,38.7
CUF,2323,2000.0,0.0012348761332521504,53,10.9
CWF,2352,2000.0,0.001655645408270781,53,28.3
CXF,2371,2000.0,-0.0004529451862797176,52,27.55
CYF,2408,2000.0,0.001770476781305429,53,510.0
CZF,2603,2000.0,0.000502558269979658,53,245.5
DAF,2609,2000.0,0.001522121907093527,53,63.8
DBF,2610,2000.0,0.0023061526614721376,53,20.5
DCF,2801,2000.0,0.00514621512775443,50,23.9
DEF,2890,2000.0,0.0005289791863394121,53,39.35
DFF,1101,2000.0,-0.0017637029551149548,53,24.65
DGF,1326,2000.0,0.0007810160135173091,53,58.5
DHF,2317,2000.0,0.0008623566705315686,53,244.0
DIF,2337,2000.0,0.0006960542087033507,53,123.0
DJF,2357,2000.0,-0.00012531998352224483,53,924.0
DKF,2382,2000.0,-0.0009670469538052891,53,327.0
DLF,2412,2000.0,-0.0007549397668446419,53,136.5
DNF,2884,2000.0,0.0006553630301538721,53,38.9
DOF,2885,2000.0,0.002238419528430044,53,62.7
DPF,2892,2000.0,0.002743635459498984,53,33.85
DQF,3481,2000.0,-0.003288304622506791,53,47.0
DSF,2353,2000.0,0.0007327943267180561,53,31.1
DVF,2454,2000.0,0.0011779450492439788,53,3730.0
DWF,2915,2000.0,0.0029268632397095916,52,59.0
DXF,3231,2000.0,0.001987927537357217,53,178.5
DYF,1102,2000.0,0.001324354750295322,53,34.9
DZF,1210,2000.0,0.004404231002270925,46,53.1
EEF,1312,2000.0,-0.0029540731242355908,53,11.8
EGF,1314,2000.0,0.0038150005786780007,52,7.96
EHF,1319,2000.0,-0.0025247375414519653,43,82.5
EKF,1440,2000.0,6.949124788470242e-06,53,13.55
EMF,1504,2000.0,-2.8816981589125137e-05,53,70.7
EOF,1560,2000.0,0.0014295056721699778,36,668.0
EPF,1590,2000.0,-0.010984637329249067,53,1422.0
EYF,1718,2000.0,0.00424500927481709,53,10.8
EZF,1722,2000.0,0.0004855809907850935,53,44.5
FBF,2006,2000.0,0.00042146709060727827,52,81.7
FEF,2027,2000.0,0.002833349155223067,53,50.8
FFF,2049,2000.0,-0.0004666728298339712,53,348.5
FGF,2059,2000.0,-0.0008841317624733662,53,14245.0
FKF,2105,2000.0,0.00031369736691576995,46,31.6
FNF,2201,2000.0,0.002922402608853253,53,28.55
FQF,2301,2000.0,0.0023258821367831283,53,299.5
FRF,2308,2000.0,0.002562276068709123,53,1717.0
FSF,2312,2000.0,-0.004363396774646928,52,31.5
FTF,2313,2000.0,-0.00017865037354072803,53,219.5
FVF,2331,2000.0,-0.005595116404324686,53,19.6
FWF,2332,2000.0,0.00033348074353071,53,20.15
FYF,2340,2000.0,-0.0016152239966454706,53,32.6
FZF,2344,2000.0,0.0008106620935052169,53,179.5
GAF,2347,2000.0,0.0014819945764796044,14,89.0
GCF,2354,2000.0,0.0005648360351361376,53,60.6
GHF,2376,2000.0,-0.0011962961467162651,53,349.0
GIF,2377,2000.0,-0.0017210820862910766,53,144.0
GJF,2379,2000.0,-0.0024998445755363818,46,730.0
GKF,2385,2000.0,-0.0011773998287418486,12,105.5
GLF,2392,2000.0,0.00350744292493974,53,45.35
GMF,2393,2000.0,0.0013148009921034997,53,65.3
GNF,2401,2000.0,0.0013660576943801133,53,25.45
GOF,2404,2000.0,-0.0010868225024259623,53,1077.0
GRF,2449,2000.0,-3.7303728173540395e-08,53,241.0
GUF,2455,2000.0,0.0029478428910292434,53,420.0
GVF,2457,2000.0,0.0019887208671509797,43,22.5
GWF,2458,2000.0,0.0007020317929114202,53,137.5
GXF,2474,2000.0,1.1429677701000046e-06,53,204.0
GYF,2481,2000.0,-0.0016452174401338348,53,138.5
GZF,2485,2000.0,-3.427878184480143e-05,53,41.2
HAF,2489,2000.0,0.003702939889067361,53,40.9
HBF,2492,2000.0,0.0017506598369636214,53,269.5
HCF,2498,2000.0,-0.0054331292325208716,53,40.6
HHF,2515,2000.0,0.0007082214603356464,53,12.05
HIF,2520,2000.0,0.005369630120762888,53,35.45
HLF,2542,2000.0,-0.0024146059289819033,53,47.15
HOF,2548,2000.0,-0.0017689541621814797,24,96.2
HQF,2605,2000.0,-0.006312050673442342,53,36.55
HSF,2618,2000.0,-8.854855389375124e-05,53,42.2
IAF,2834,2000.0,-0.00027728243153174144,53,16.45
IHF,2913,2000.0,0.0043400917043270254,52,11.3
IIF,3006,2000.0,0.0027249150935577124,53,272.5
IJF,3008,2000.0,0.0016420199299150818,53,5750.0
IMF,3019,2000.0,-0.001084940738999931,53,133.5
IOF,3034,2000.0,0.0030835186832806395,53,557.0
IPF,3035,2000.0,-6.5048511354454e-05,53,173.0
IQF,3036,2000.0,0.0017608833852317725,53,198.5
IRF,3037,2000.0,0.003918748109856667,53,1095.0
ITF,3042,2000.0,-0.001491516708162229,53,185.5
IXF,3189,2000.0,0.002514174391405004,53,841.0
IYF,3376,2000.0,0.0025470664639826966,53,190.5
IZF,3380,2000.0,-0.006462670017156779,49,27.4
JBF,3443,2000.0,0.0029136971573213563,53,5650.0
JFF,3533,2000.0,0.005017333005354362,53,1606.0
JMF,3653,2000.0,-0.0026246298519306565,52,5170.0
JNF,3673,2000.0,0.0016793397584109156,53,66.4
JPF,3702,2000.0,0.001980902083413507,53,110.0
JSF,4938,2000.0,-0.0004324596986350082,50,88.8
JWF,5534,2000.0,0.007328478755933328,53,75.5
JZF,6153,2000.0,0.0024983600705288356,53,16.55
KBF,6213,2000.0,0.002507344174913409,53,532.0
KCF,6239,2000.0,0.0007767943831472152,53,276.0
KDF,6271,2000.0,-0.0019146880663567763,53,201.5
KEF,6278,2000.0,0.0023726705469218237,53,182.5
KFF,6282,2000.0,-0.0018071081984456087,53,44.2
KGF,6285,2000.0,0.0022389262054247103,53,236.0
KIF,8039,2000.0,-0.002563605517062984,53,287.5
KLF,9904,2000.0,0.0024834225407999134,53,25.2
KOF,9939,2000.0,0.005679612315286675,51,133.0
KPF,9945,2000.0,0.0030691905876145758,53,28.65
KSF,1477,2000.0,0.002391257316834154,45,200.5
KUF,1802,2000.0,-0.004979737748538957,53,57.6
KWF,2328,2000.0,-0.0028848897671364428,53,44.6
LBF,3044,2000.0,0.0003419502664067182,53,466.0
LCF,3045,2000.0,-0.0008157216839972727,53,115.0
LEF,3406,2000.0,-0.0014051553885178769,53,681.0
LIF,6269,2000.0,-0.0015997323065490006,53,62.1
LMF,9914,2000.0,0.001647371116928752,53,86.5
LOF,5880,2000.0,0.00394470994720198,53,25.05
LQF,2356,2000.0,-0.001138580481558397,53,65.7
LRF,2883,2000.0,0.002572614421195433,53,31.7
LTF,4904,2000.0,6.347493533504259e-06,53,102.0
LUF,4958,2000.0,-0.0003928748979421903,53,445.0
LVF,5871,2000.0,0.001578873203918966,53,114.5
LWF,1476,2000.0,-0.0012111593347839892,53,318.0
LXF,2327,2000.0,0.000813368491777409,53,544.0
LYF,8046,2000.0,0.0033219994891387212,53,1168.0
MBF,2355,2000.0,-0.0014558757063642832,53,41.75
MJF,2360,2000.0,0.005560033290477128,53,1962.0
MKF,2439,2000.0,0.0007832281635242555,53,82.2
MQF,6257,2000.0,0.001827976048272062,52,201.0
MVF,9938,2000.0,0.0028735889697299923,52,42.9
NAF,3105,2000.0,0.0017508293202634373,53,381.0
NBF,3152,2000.0,-0.015836452633013212,43,259.5
