契約代碼,sid,契約乘數,日均溢價,有效格數,期貨收盤
CAF,1303,2000.0,0.00017885466184253967,53,221.5
CBF,2002,2000.0,-0.0018158962397148751,53,18.55
CCF,2303,2000.0,0.0010170804694573906,53,139.0
CDF,2330,2000.0,0.0007421238043547192,53,2392.0
CEF,2881,2000.0,0.0006906045540440437,53,150.5
CFF,1301,2000.0,8.883911521781526e-05,53,61.8
CGF,2324,2000.0,0.00010380954059006201,53,36.7
CHF,2409,2000.0,-0.002526450655239699,53,27.9
CJF,2880,2000.0,0.002865697647543588,53,47.0
CKF,2882,2000.0,0.0022341254460627367,53,109.5
CLF,2886,2000.0,0.0016066374320385763,52,51.0
CMF,2887,2000.0,0.001611900652731602,53,43.3
CNF,2891,2000.0,-0.0026217349540632825,53,69.5
CQF,1216,2000.0,0.003476202398973133,52,74.3
CRF,1402,2000.0,-0.00040630794556406196,53,27.6
CSF,1605,2000.0,0.001010543343960046,53,36.35
CUF,2323,2000.0,0.0014491388833260158,53,10.4
CWF,2352,2000.0,-0.0003322629620210481,52,28.2
CXF,2371,2000.0,-0.0005731337926356241,53,28.1
CYF,2408,2000.0,-0.00018195018109504768,53,467.5
CZF,2603,2000.0,-0.000969498097955994,53,233.0
DAF,2609,2000.0,0.0015687609466513478,53,59.1
DBF,2610,2000.0,0.0007603722935228776,53,19.95
DCF,2801,2000.0,0.00020693578277177226,53,27.75
DEF,2890,2000.0,0.0009810388705244922,53,44.5
DFF,1101,2000.0,-0.0027229670676586297,53,23.6
DGF,1326,2000.0,-0.0009797251006274973,53,65.5
DHF,2317,2000.0,0.0010671340251594279,53,247.0
DIF,2337,2000.0,0.0012312302538430183,53,114.0
DJF,2357,2000.0,-0.0003341340452712161,53,925.0
DKF,2382,2000.0,0.0003713671149067967,53,333.0
DLF,2412,2000.0,0.001781007763520442,53,144.0
DNF,2884,2000.0,-0.0005550899654259386,53,45.8
DOF,2885,2000.0,0.003267715553130397,53,68.5
DPF,2892,2000.0,0.000527386964005967,53,39.65
DQF,3481,2000.0,-0.0038259386478159,53,46.7
DSF,2353,2000.0,-0.0025821469499454873,53,30.8
DVF,2454,2000.0,0.0011778451232963975,53,4440.0
DWF,2915,2000.0,0.0006833015646878205,49,56.8
DXF,3231,2000.0,0.0007779652570677015,53,182.0
DYF,1102,2000.0,-0.0017257574972794824,53,35.1
DZF,1210,2000.0,0.0017780401802507488,48,51.8
EEF,1312,2000.0,0.0024742554554710652,53,14.4
EGF,1314,2000.0,4.8231133396706936e-05,53,8.1
EHF,1319,2000.0,-0.002050695010470377,47,78.9
EKF,1440,2000.0,0.00314922262446684,52,13.05
EMF,1504,2000.0,-0.0012993663824269505,53,68.5
EOF,1560,2000.0,-0.005215783588587281,47,742.0
EPF,1590,2000.0,-0.010195540782074547,53,1262.0
EYF,1718,2000.0,0.0018632190623454903,49,10.25
EZF,1722,2000.0,-0.0012587491704557983,52,41.9
FEF,2027,2000.0,0.0029173351410109807,53,45.3
FFF,2049,2000.0,0.003253745001344901,51,326.0
FGF,2059,2000.0,0.0047073062473030865,50,11860.0
FKF,2105,2000.0,-0.0009120459966629577,51,29.6
FNF,2201,2000.0,-0.006589351154049899,53,29.4
FQF,2301,2000.0,0.0008506842779485415,53,274.5
FRF,2308,2000.0,0.002865188838619752,53,1684.0
FSF,2312,2000.0,0.002777118380055404,53,31.5
FTF,2313,2000.0,-0.002986026122532963,53,218.5
FVF,2331,2000.0,0.007180629962781859,49,18.55
FWF,2332,2000.0,-0.0017310588430741517,53,18.75
FYF,2340,2000.0,0.0027544175898009697,53,31.5
FZF,2344,2000.0,-0.0004098309786887641,53,159.5
GAF,2347,2000.0,0.006419354220425187,53,89.0
GCF,2354,2000.0,0.000177105123884536,53,64.5
GHF,2376,2000.0,-0.0024375517030137176,53,342.0
GIF,2377,2000.0,-0.006751082536505975,53,146.5
GJF,2379,2000.0,0.0018175921370409622,52,709.0
GKF,2385,2000.0,-0.006277389391797058,53,104.0
GLF,2392,2000.0,-0.000326063335753118,52,41.05
GMF,2393,2000.0,6.90276506293511e-05,47,62.0
GNF,2401,2000.0,0.00027019685948663193,46,23.6
GOF,2404,2000.0,0.0005277547911813644,53,1047.0
